id,max,mean,count,sum,std,median,unique,percentile_95,percentile_90,percentile_85
1,1.063441276550293,0.41439860484404334,5859,2427.96142578125,0.15169608249004887,0.41704678535461426,5653,0.656993806362152,0.5936246633529663,0.5571686506271363
2,0.7064152956008911,0.2069186995053861,5860,1212.5435791015625,0.16631888590656174,0.22729569673538208,4007,0.47227770090103155,0.4193930506706238,0.38364844918251034
3,1.0057141780853271,0.3709128217539256,5859,2173.17822265625,0.1215215579237161,0.35949838161468506,5727,0.5800270438194275,0.5229560375213623,0.48691006898880007
4,0.6346913576126099,0.18095653955186466,5859,1060.224365234375,0.1404697657687304,0.21789681911468506,3940,0.3782987356185912,0.33980748653411863,0.31895674467086793
5,0.5964316129684448,0.3093594808220457,5860,1812.8465576171875,0.09228493820350181,0.3079953193664551,5680,0.46062372922897343,0.42036616802215576,0.3929072856903076
10,0.6822788715362549,0.13330713582335937,5859,781.0465087890625,0.13584646059712446,0.14735305309295654,3162,0.3505948781967163,0.3134056329727173,0.28432483673095704
9,0.9561614990234375,0.3628259652303754,5860,2126.16015625,0.14174122314289977,0.3413664698600769,5743,0.6323958754539492,0.549351465702057,0.49717553853988644
8,0.789878249168396,0.3210852438372205,5858,1880.9173583984375,0.1347686089688561,0.31286734342575073,5624,0.5683794200420373,0.4966267585754395,0.45148267745971676
7,1.0240957736968994,0.47272208754693634,5859,2769.6787109375,0.14987671021505503,0.45613956451416016,5844,0.733939516544342,0.6822467803955078,0.645874559879303
6,1.2004857063293457,0.5684250042002689,5859,3330.402099609375,0.1555925190501493,0.5476250648498535,5855,0.8709182500839231,0.7737404108047485,0.7230860114097596
11,0.5330029726028442,0.2104763454861111,5859,1233.180908203125,0.15246059738136553,0.24670827388763428,4124,0.43381258249282834,0.39297573566436766,0.36216235160827637
12,0.6477339267730713,0.33998142281489974,5860,1992.2911376953125,0.11454947379087363,0.33893758058547974,5658,0.5233513414859772,0.4821717619895935,0.456447696685791
