id,max,mean,count,sum,std,median,unique,percentile_95,percentile_90,percentile_85
1,1.278809666633606,1.019401492214533,5780,5892.140625,0.19907647287390914,1.082053542137146,5780,1.2348241090774537,1.2199634194374085,1.2059540688991546
2,1.225720763206482,0.655395528928278,5781,3788.841552734375,0.3093147831143027,0.6713324785232544,5779,1.1230952739715576,1.0571215152740479,1.0104014873504639
3,1.213059425354004,0.6941542573462636,5781,4012.90576171875,0.303990845730697,0.7247209548950195,5780,1.1204431056976318,1.0817375183105469,1.0470770597457886
4,1.2374513149261475,0.8313525044326241,5781,4806.048828125,0.26214004981723277,0.8823955655097961,5778,1.1653459072113037,1.1378129720687866,1.1158866882324219
5,1.2943700551986694,1.0149948207219772,5781,5867.68505859375,0.16263158211580198,1.0431188344955444,5778,1.2205451726913452,1.2011033296585083,1.1844165325164795
10,1.2551605701446533,0.7716453616913164,5781,4460.8818359375,0.29700838148027586,0.8270971179008484,5780,1.1489486694335938,1.121585488319397,1.1009650230407715
9,1.2706022262573242,0.8443883136894463,5780,4880.564453125,0.2811053392347237,0.9280998110771179,5780,1.1769405484199524,1.155600917339325,1.1379540801048278
8,1.3310632705688477,1.0672363534639335,5781,6169.693359375,0.22848227958190281,1.1488680839538574,5773,1.2781727313995361,1.2632067203521729,1.2497915029525757
7,1.2857928276062012,0.7492681692645279,5782,4332.2685546875,0.3179214150386583,0.7730880975723267,5781,1.1856969892978668,1.1484545469284058,1.121669042110443
6,1.190548062324524,0.5725756046207403,5781,3310.0595703125,0.2966875825155348,0.4939746856689453,5779,1.085857629776001,1.019873857498169,0.9643731117248535
11,1.2791101932525635,0.8773737512973534,5781,5072.09765625,0.23437746266525736,0.892363429069519,5780,1.2009986639022827,1.1657692193984985,1.1416316032409668
12,1.259074330329895,0.7734717920234389,5781,4471.4404296875,0.26204479760831006,0.7903294563293457,5779,1.1520676612854004,1.1110069751739502,1.0762650966644287
13,1.1979318857192993,0.668798431148374,5781,3866.32373046875,0.28855823910270717,0.6751973032951355,5781,1.1018717288970947,1.0495604276657104,1.0085691213607788
14,1.2860723733901978,0.9678629148912009,5779,5593.27978515625,0.1927662819398126,0.9998407363891602,5776,1.2154235243797302,1.1921902179718018,1.1745366215705872
15,1.2690014839172363,0.9059904844290657,5780,5236.625,0.24253278548252016,0.9532843232154846,5776,1.2083350539207458,1.1870407462120056,1.1641731202602386
26,1.3141409158706665,1.0114430624026984,5781,5847.15234375,0.19970458650499165,1.059312343597412,5779,1.2567256689071655,1.2328094244003296,1.2127655744552612
28,1.2799426317214966,0.8846526391863534,5778,5111.52294921875,0.24892407344160622,0.9471465945243835,5778,1.1924206495285035,1.1640373468399048,1.1438576519489287
