id,max,mean,count,sum,std,median,unique,percentile_95,percentile_90,percentile_85
1,0.3771475553512573,0.25206700267407717,5960,1502.3193359375,0.043203028862195104,0.25473564863204956,5955,0.3194826066493988,0.3055840522050858,0.29595297425985334
2,0.41833820939064026,0.20085004023548902,5961,1197.26708984375,0.07695672573915635,0.2146315723657608,5599,0.30008575320243835,0.2840352952480316,0.27162501215934753
3,0.4003775119781494,0.20856612032691904,5960,1243.0540771484375,0.07348309965607504,0.2077312171459198,5857,0.32658212035894396,0.3063084304332733,0.28944483399391174
4,0.35963255167007446,0.22551895343823394,5961,1344.3184814453125,0.04614098573403115,0.2282666563987732,5959,0.29595524072647095,0.283286452293396,0.27444663643836975
5,0.42794305086135864,0.2759786106596057,5960,1644.83251953125,0.045512700348299365,0.27706241607666016,5958,0.3482977390289307,0.33363223969936373,0.3224293485283852
10,0.41829511523246765,0.21254059452338506,5960,1266.741943359375,0.07332142012051016,0.22222024202346802,5756,0.31254112869501116,0.2945285469293594,0.2824001982808113
9,0.4565626382827759,0.24825145181964017,5961,1479.826904296875,0.06363393268625288,0.25290337204933167,5940,0.34479305148124695,0.3235996663570404,0.3104052245616913
8,0.535171389579773,0.3312569567172554,5959,1973.960205078125,0.05454215491018967,0.33197054266929626,5957,0.4185656279325485,0.3992184579372406,0.3843710273504257
7,0.4767727851867676,0.23418391561084073,5959,1395.501953125,0.0876715339169573,0.2456061840057373,5725,0.3606419056653976,0.33575193881988524,0.31959659457206724
6,0.47808900475502014,0.21032661591600252,5960,1253.546630859375,0.09694599659987241,0.2191610336303711,5465,0.3510213196277619,0.3246039211750031,0.3085074111819267
11,0.3848993182182312,0.21813215343089457,5961,1300.2857666015625,0.05416821690909151,0.22083482146263123,5928,0.3018636107444763,0.2840615212917328,0.2721555531024933
12,0.44675904512405396,0.24796532408305713,5959,1477.6253662109375,0.05523007068782427,0.2501983940601349,5956,0.3371016949415207,0.31641077995300293,0.303610572218895
13,0.4712176024913788,0.24247189371512629,5959,1444.8900146484375,0.0698089292044946,0.24425514042377472,5950,0.35571274757385235,0.33241987228393555,0.3159215599298477
14,0.4297184646129608,0.27946412771340184,5960,1665.606201171875,0.044792583241540215,0.2821982502937317,5960,0.3500960573554039,0.33415691256523133,0.323792439699173
15,0.3806675374507904,0.250789985983109,5961,1494.9591064453125,0.04395961077657531,0.2542700469493866,5955,0.31643325090408325,0.30363473296165466,0.29474976658821106
26,0.527988076210022,0.2891459625039325,5960,1723.3099365234375,0.06939637477130327,0.28914713859558105,5959,0.40582214146852497,0.37623679339885713,0.35906309038400647
