wkt_geom,id,mean
"MultiPolygon (((100.17419890238070934 15.27489814345043762, 100.17424080510933493 15.27489792380344724, 100.17424057883410171 15.27485724785687715, 100.1741986761135621 15.27485746750326179, 100.17419890238070934 15.27489814345043762)))",2474,0.092290178
"MultiPolygon (((100.1741986761135621 15.27485746750326179, 100.17424057883410171 15.27485724785687715, 100.17424035255956483 15.27481657191016673, 100.17419844984709698 15.27481679155593319, 100.1741986761135621 15.27485746750326179)))",2475,0.04245924
"MultiPolygon (((100.17419844984709698 15.27481679155593319, 100.17424035255956483 15.27481657191016673, 100.17424012628571006 15.27477589596329288, 100.17419822358128556 15.27477611560844828, 100.17419844984709698 15.27481679155593319)))",2476,0.098620368
"MultiPolygon (((100.17419822358128556 15.27477611560844828, 100.17424012628571006 15.27477589596329288, 100.174239900012509 15.27473522001626982, 100.17419799731617047 15.2747354396608106, 100.17419822358128556 15.27477611560844828)))",2477,0.082082451
"MultiPolygon (((100.17419799731617047 15.2747354396608106, 100.174239900012509 15.27473522001626982, 100.17423967373999005 15.27469454406910288, 100.17419777105172329 15.27469476371303791, 100.17419799731617047 15.2747354396608106)))",2478,0.058931225
"MultiPolygon (((100.17419777105172329 15.27469476371303791, 100.17423967373999005 15.27469454406910288, 100.17423944746815323 15.27465386812178672, 100.17419754478794403 15.27465408776510181, 100.17419777105172329 15.27469476371303791)))",2479,0.046224583
"MultiPolygon (((100.17419754478794403 15.27465408776510181, 100.17423944746815323 15.27465386812178672, 100.17423922119697011 15.27461319217430891, 100.17419731852484688 15.27461341181701471, 100.17419754478794403 15.27465408776510181)))",2480,0.033679596
"MultiPolygon (((100.17419731852484688 15.27461341181701471, 100.17423922119697011 15.27461319217430891, 100.17423899492648331 15.27457251622668721, 100.17419709226243185 15.27457273586878017, 100.17419731852484688 15.27461341181701471)))",2481,0.062468273
"MultiPolygon (((100.17419709226243185 15.27457273586878017, 100.17423899492648331 15.27457251622668721, 100.17423876865667864 15.27453184027891986, 100.17419686600068474 15.27453205992039464, 100.17419709226243185 15.27457273586878017)))",2482,0.068317883
"MultiPolygon (((100.17419686600068474 15.27453205992039464, 100.17423876865667864 15.27453184027891986, 100.17423854238754188 15.27449116433098908, 100.17419663973960553 15.27449138397185813, 100.17419686600068474 15.27453205992039464)))",2483,0.097419853
"MultiPolygon (((100.17419663973960553 15.27449138397185813, 100.17423854238754188 15.27449116433098908, 100.17423831611907303 15.27445048838291974, 100.17419641347922266 15.27445070802317417, 100.17419663973960553 15.27449138397185813)))",2484,0.061064793
"MultiPolygon (((100.17419641347922266 15.27445070802317417, 100.17423831611907303 15.27445048838291974, 100.1742380898512863 15.27440981243469054, 100.17419618721950769 15.27441003207433567, 100.17419641347922266 15.27445070802317417)))",2485,0.040513893
"MultiPolygon (((100.17419618721950769 15.27441003207433567, 100.1742380898512863 15.27440981243469054, 100.17423786358416748 15.27436913648631567, 100.17419596096044643 15.27436935612534619, 100.17419618721950769 15.27441003207433567)))",2486,0.037942905
"MultiPolygon (((100.17419596096044643 15.27436935612534619, 100.17423786358416748 15.27436913648631567, 100.17423763731773079 15.27432846053778803, 100.17419573470209571 15.27432868017621104, 100.17419596096044643 15.27436935612534619)))",2487,0.068041522
"MultiPolygon (((100.17419573470209571 15.27432868017621104, 100.17423763731773079 15.27432846053778803, 100.174237411051962 15.27428778458911296, 100.17419550844438447 15.27428800422691602, 100.17419573470209571 15.27432868017621104)))",2488,0.044166969
"MultiPolygon (((100.17419550844438447 15.27428800422691602, 100.174237411051962 15.27428778458911296, 100.17423718478687533 15.2742471086402869, 100.17419528218736957 15.27424732827747889, 100.17419550844438447 15.27428800422691602)))",2489,0.054977723
"MultiPolygon (((100.17419528218736957 15.27424732827747889, 100.17423718478687533 15.2742471086402869, 100.17423695852247079 15.27420643269130451, 100.17419505593103679 15.27420665232788899, 100.17419528218736957 15.27424732827747889)))",2490,0.02737191
"MultiPolygon (((100.17419505593103679 15.27420665232788899, 100.17423695852247079 15.27420643269130451, 100.17423673225873415 15.27416575674217469, 100.17419482967537192 15.27416597637814277, 100.17419505593103679 15.27420665232788899)))",2491,0.051401506
"MultiPolygon (((100.17419482967537192 15.27416597637814277, 100.17423673225873415 15.27416575674217469, 100.17423650599566542 15.27412508079289388, 100.17419460342037496 15.2741253004282509, 100.17419482967537192 15.27416597637814277)))",2492,0.026833497
"MultiPolygon (((100.17419460342037496 15.2741253004282509, 100.17423650599566542 15.27412508079289388, 100.17423627973327882 15.27408440484346208, 100.17419437716606012 15.27408462447821158, 100.17419460342037496 15.2741253004282509)))",2493,0.016819633
"MultiPolygon (((100.17419437716606012 15.27408462447821158, 100.17423627973327882 15.27408440484346208, 100.17423605347157434 15.27404372889387929, 100.17419415091241319 15.27404394852801417, 100.17419437716606012 15.27408462447821158)))",2494,0.013457851
"MultiPolygon (((100.17419415091241319 15.27404394852801417, 100.17423605347157434 15.27404372889387929, 100.17423582721053776 15.27400305294414906, 100.17419392465944838 15.27400327257766754, 100.17419415091241319 15.27404394852801417)))",2495,0.023700292
"MultiPolygon (((100.17419392465944838 15.27400327257766754, 100.17423582721053776 15.27400305294414906, 100.17423560095018331 15.27396237699427317, 100.17419369840715149 15.27396259662717348, 100.17419392465944838 15.27400327257766754)))",2496,0.011332965
"MultiPolygon (((100.17419369840715149 15.27396259662717348, 100.17423560095018331 15.27396237699427317, 100.17423537469049677 15.2739217010442303, 100.17419347215555092 15.27392192067652488, 100.17419369840715149 15.27396259662717348)))",2497,0.001595856
"MultiPolygon (((100.17419347215555092 15.27392192067652488, 100.17423537469049677 15.2739217010442303, 100.17423514843147814 15.27388102509404533, 100.17419324590460405 15.27388124472572528, 100.17419347215555092 15.27392192067652488)))",2498,0.000873163
"MultiPolygon (((100.17425483549199328 15.27741983219622668, 100.17429673872032936 15.27741961250342584, 100.1742965123951592 15.27737893656681401, 100.17425460917489488 15.27737915625900733, 100.17425483549199328 15.27741983219622668)))",2521,0.015330453
"MultiPolygon (((100.17425460917489488 15.27737915625900733, 100.1742965123951592 15.27737893656681401, 100.17429628607067116 15.27733826063005296, 100.17425438285847861 15.27733848032163522, 100.17425460917489488 15.27737915625900733)))",2522,0.017056932
"MultiPolygon (((100.17425438285847861 15.27733848032163522, 100.17429628607067116 15.27733826063005296, 100.17429605974685103 15.27729758469314802, 100.17425415654273024 15.27729780438411034, 100.17425438285847861 15.27733848032163522)))",2523,0.045238889
"MultiPolygon (((100.17425415654273024 15.27729780438411034, 100.17429605974685103 15.27729758469314802, 100.17429583342372723 15.277256908756085, 100.174253930227664 15.27725712844643979, 100.17425415654273024 15.27729780438411034)))",2524,0.066333139
"MultiPolygon (((100.174253930227664 15.27725712844643979, 100.17429583342372723 15.277256908756085, 100.17429560710125713 15.27721623281886743, 100.17425370391327988 15.27721645250861116, 100.174253930227664 15.27725712844643979)))",2525,0.079511381
"MultiPolygon (((100.17425370391327988 15.27721645250861116, 100.17429560710125713 15.27721623281886743, 100.17429538077945494 15.27717555688150597, 100.17425347759954946 15.27717577657063686, 100.17425370391327988 15.27721645250861116)))",2526,0.059807237
"MultiPolygon (((100.17425347759954946 15.27717577657063686, 100.17429538077945494 15.27717555688150597, 100.17429515445834909 15.27713488094399352, 100.17425325128651536 15.27713510063250979, 100.17425347759954946 15.27717577657063686)))",2527,0.042811946
"MultiPolygon (((100.17425325128651536 15.27713510063250979, 100.17429515445834909 15.27713488094399352, 100.17429492813791114 15.27709420500633364, 100.17425302497414918 15.27709442469424239, 100.17425325128651536 15.27713510063250979)))",2528,0.010650341
"MultiPolygon (((100.17425302497414918 15.27709442469424239, 100.17429492813791114 15.27709420500633364, 100.17429470181814111 15.27705352906851388, 100.17425279866245091 15.27705374875580624, 100.17425302497414918 15.27709442469424239)))",2529,0.02231568
"MultiPolygon (((100.17425279866245091 15.27705374875580624, 100.17429470181814111 15.27705352906851388, 100.17429447549905319 15.27701285313055202, 100.17425257235143476 15.27701307281723153, 100.17425279866245091 15.27705374875580624)))",2530,0.066062541
"MultiPolygon (((100.17425257235143476 15.27701307281723153, 100.17429447549905319 15.27701285313055202, 100.1742942491806474 15.27697217719243383, 100.17425234604108653 15.27697239687850228, 100.17425257235143476 15.27701307281723153)))",2531,0.0878007
"MultiPolygon (((100.17425234604108653 15.27697239687850228, 100.1742942491806474 15.27697217719243383, 100.17429402286290951 15.27693150125416466, 100.17425211973143462 15.27693172093962382, 100.17425234604108653 15.27697239687850228)))",2532,0.107630134
"MultiPolygon (((100.17425211973143462 15.27693172093962382, 100.17429402286290951 15.27693150125416466, 100.17429379654583954 15.27689082531574805, 100.17425189342243641 15.27689104500059081, 100.17425211973143462 15.27693172093962382)))",2533,0.034381205
"MultiPolygon (((100.17425189342243641 15.27689104500059081, 100.17429379654583954 15.27689082531574805, 100.1742935702294659 15.276850149377184, 100.17425166711412032 15.27685036906141391, 100.17425189342243641 15.27689104500059081)))",2534,0.027990184
"MultiPolygon (((100.17425166711412032 15.27685036906141391, 100.1742935702294659 15.276850149377184, 100.17429334391374596 15.2768094734384654, 100.17425144080648636 15.2768096931220807, 100.17425166711412032 15.27685036906141391)))",2535,0.052166526
"MultiPolygon (((100.17425144080648636 15.2768096931220807, 100.17429334391374596 15.2768094734384654, 100.17429311759870814 15.27676879749959049, 100.1742512144995203 15.27676901718259472, 100.17425144080648636 15.2768096931220807)))",2536,0.048157419
"MultiPolygon (((100.1742512144995203 15.27676901718259472, 100.17429311759870814 15.27676879749959049, 100.17429289128436665 15.27672812156056992, 100.17425098819323637 15.27672834124296308, 100.1742512144995203 15.27676901718259472)))",2537,0.054155672
"MultiPolygon (((100.17425098819323637 15.27672834124296308, 100.17429289128436665 15.27672812156056992, 100.17429266497066465 15.2766874456213948, 100.17425076188762034 15.27668766530317512, 100.17425098819323637 15.27672834124296308)))",2538,0.028710013
"MultiPolygon (((100.17425076188762034 15.27668766530317512, 100.17429266497066465 15.2766874456213948, 100.17429243865765898 15.2766467696820758, 100.17425053558268644 15.2766469893632415, 100.17425076188762034 15.27668766530317512)))",2539,0.030343991
"MultiPolygon (((100.17425053558268644 15.2766469893632415, 100.17429243865765898 15.2766467696820758, 100.17429221234533543 15.27660609374260581, 100.17425030927842045 15.27660631342315511, 100.17425053558268644 15.2766469893632415)))",2540,0.077870631
"MultiPolygon (((100.17425030927842045 15.27660631342315511, 100.17429221234533543 15.27660609374260581, 100.17429198603367979 15.2765654178029795, 100.17425008297483657 15.27656563748292129, 100.17425030927842045 15.27660631342315511)))",2541,0.099533314
"MultiPolygon (((100.17425008297483657 15.27656563748292129, 100.17429198603367979 15.2765654178029795, 100.17429175972269206 15.27652474186320575, 100.17424985667193482 15.27652496154253647, 100.17425008297483657 15.27656563748292129)))",2542,0.134861402
"MultiPolygon (((100.17424985667193482 15.27652496154253647, 100.17429175972269206 15.27652474186320575, 100.17429153341238646 15.27648406592327746, 100.17424963036968677 15.27648428560199534, 100.17424985667193482 15.27652496154253647)))",2543,0.102941229
"MultiPolygon (((100.17424963036968677 15.27648428560199534, 100.17429153341238646 15.27648406592327746, 100.17429130710274876 15.2764433899832035, 100.17424940406813505 15.27644360966130677, 100.17424963036968677 15.27648428560199534)))",2544,0.037201664
"MultiPolygon (((100.17424940406813505 15.27644360966130677, 100.17429130710274876 15.2764433899832035, 100.17429108079379318 15.27640271404297678, 100.17424917776723703 15.2764029337204672, 100.17424940406813505 15.27644360966130677)))",2545,0
"MultiPolygon (((100.17424917776723703 15.2764029337204672, 100.17429108079379318 15.27640271404297678, 100.17429085448550552 15.27636203810260085, 100.17424895146703534 15.2763622577794802, 100.17424917776723703 15.2764029337204672)))",2546,0.023977374
"MultiPolygon (((100.17424895146703534 15.2763622577794802, 100.17429085448550552 15.27636203810260085, 100.17429062817791419 15.27632136216207215, 100.17424872516750156 15.27632158183834044, 100.17424895146703534 15.2763622577794802)))",2547,0.196168045
"MultiPolygon (((100.17424872516750156 15.27632158183834044, 100.17429062817791419 15.27632136216207215, 100.17429040187097655 15.27628068622139423, 100.1742484988686499 15.27628090589704613, 100.17424872516750156 15.27632158183834044)))",2548,0.17014631
"MultiPolygon (((100.1742484988686499 15.27628090589704613, 100.17429040187097655 15.27628068622139423, 100.17429017556473525 15.27624001028056355, 100.17424827257046616 15.27624022995560438, 100.1742484988686499 15.27628090589704613)))",2549,0.093044461
"MultiPolygon (((100.17424827257046616 15.27624022995560438, 100.17429017556473525 15.27624001028056355, 100.17428994925916186 15.27619933433958366, 100.17424804627295032 15.27619955401400986, 100.17424827257046616 15.27624022995560438)))",2550,0.122319877
"MultiPolygon (((100.17424804627295032 15.27619955401400986, 100.17428994925916186 15.27619933433958366, 100.17428972295425638 15.27615865839845277, 100.1742478199761166 15.27615887807226613, 100.17424804627295032 15.27619955401400986)))",2551,0.165666027
"MultiPolygon (((100.1742478199761166 15.27615887807226613, 100.17428972295425638 15.27615865839845277, 100.1742894966500188 15.2761179824571709, 100.17424759367996501 15.27611820213037319, 100.1742478199761166 15.27615887807226613)))",2552,0.09863925
"MultiPolygon (((100.17424759367996501 15.27611820213037319, 100.1742894966500188 15.2761179824571709, 100.17428927034646335 15.27607730651573803, 100.17424736738448132 15.27607752618833103, 100.17424759367996501 15.27611820213037319)))",2553,0.091544766
"MultiPolygon (((100.17424736738448132 15.27607752618833103, 100.17428927034646335 15.27607730651573803, 100.17428904404359002 15.27603663057415062, 100.17424714108967976 15.27603685024612901, 100.17424736738448132 15.27607752618833103)))",2554,0.083235509
"MultiPolygon (((100.17424714108967976 15.27603685024612901, 100.17428904404359002 15.27603663057415062, 100.17428881774139882 15.27599595463241933, 100.1742469147955461 15.27599617430378665, 100.17424714108967976 15.27603685024612901)))",2555,0.047680429
"MultiPolygon (((100.1742469147955461 15.27599617430378665, 100.17428881774139882 15.27599595463241933, 100.17428859143986131 15.27595527869053704, 100.17424668850208036 15.27595549836129329, 100.1742469147955461 15.27599617430378665)))",2556,0.078385816
"MultiPolygon (((100.17424668850208036 15.27595549836129329, 100.17428859143986131 15.27595527869053704, 100.17428836513900592 15.27591460274850022, 100.17424646220931095 15.27591482241863652, 100.17424668850208036 15.27595549836129329)))",2557,0.040898498
"MultiPolygon (((100.17424646220931095 15.27591482241863652, 100.17428836513900592 15.27591460274850022, 100.17428813883884686 15.27587392680631062, 100.17424623591720945 15.27587414647584296, 100.17424646220931095 15.27591482241863652)))",2558,0.047974883
"MultiPolygon (((100.17424623591720945 15.27587414647584296, 100.17428813883884686 15.27587392680631062, 100.17428791253934151 15.27583325086397892, 100.17424600962577586 15.27583347053289309, 100.17424623591720945 15.27587414647584296)))",2559,0.10447946
"MultiPolygon (((100.17424600962577586 15.27583347053289309, 100.17428791253934151 15.27583325086397892, 100.17428768624051827 15.27579257492148734, 100.17424578333502438 15.27579279458979578, 100.17424600962577586 15.27583347053289309)))",2560,0.131745788
"MultiPolygon (((100.17424578333502438 15.27579279458979578, 100.17428768624051827 15.27579257492148734, 100.17428745994237715 15.27575189897884478, 100.17424555704495504 15.27575211864654037, 100.17424578333502438 15.27579279458979578)))",2561,0.068280331
"MultiPolygon (((100.17424555704495504 15.27575211864654037, 100.17428745994237715 15.27575189897884478, 100.17428723364488974 15.27571122303606366, 100.17424533075553938 15.2757114427031393, 100.17424555704495504 15.27575211864654037)))",2562,0.11472006
"MultiPolygon (((100.17424533075553938 15.2757114427031393, 100.17428723364488974 15.27571122303606366, 100.17428700734809865 15.27567054709312089, 100.17424510446682007 15.27567076675958724, 100.17424533075553938 15.2757114427031393)))",2563,0.091245323
"MultiPolygon (((100.17424510446682007 15.27567076675958724, 100.17428700734809865 15.27567054709312089, 100.17428678105197548 15.2756298711500289, 100.17424487817876866 15.27563009081587708, 100.17424510446682007 15.27567076675958724)))",2564,0.06789568
"MultiPolygon (((100.17424487817876866 15.27563009081587708, 100.17428678105197548 15.2756298711500289, 100.17428655475652022 15.27558919520678948, 100.17424465189138516 15.27558941487202837, 100.17424487817876866 15.27563009081587708)))",2565,0.059556771
"MultiPolygon (((100.17424465189138516 15.27558941487202837, 100.17428655475652022 15.27558919520678948, 100.17428632846174708 15.27554851926339907, 100.17424442560469799 15.27554873892802689, 100.17424465189138516 15.27558941487202837)))",2566,0.038802812
"MultiPolygon (((100.17424442560469799 15.27554873892802689, 100.17428632846174708 15.27554851926339907, 100.17428610216767026 15.27550784331985412, 100.17424419931866453 15.27550806298387087, 100.17424442560469799 15.27554873892802689)))",2567,0.061283141
"MultiPolygon (((100.17424419931866453 15.27550806298387087, 100.17428610216767026 15.27550784331985412, 100.17428587587423294 15.27546716737616173, 100.17424397303331318 15.27546738703956741, 100.17424419931866453 15.27550806298387087)))",2568,0.091472854
"MultiPolygon (((100.17424397303331318 15.27546738703956741, 100.17428587587423294 15.27546716737616173, 100.17428564958150616 15.27542649143231479, 100.17424374674864396 15.27542671109510408, 100.17424397303331318 15.27546738703956741)))",2569,0.079769481
"MultiPolygon (((100.17424374674864396 15.27542671109510408, 100.17428564958150616 15.27542649143231479, 100.17428542328941887 15.27538581548832042, 100.17424352046464264 15.27538603515049864, 100.17424374674864396 15.27542671109510408)))",2570,0.087093231
"MultiPolygon (((100.17424352046464264 15.27538603515049864, 100.17428542328941887 15.27538581548832042, 100.17428519699804212 15.27534513954417505, 100.17424329418132345 15.27534535920574221, 100.17424352046464264 15.27538603515049864)))",2571,0.059827932
"MultiPolygon (((100.17424329418132345 15.27534535920574221, 100.17428519699804212 15.27534513954417505, 100.17428497070730486 15.27530446359987337, 100.17424306789867217 15.27530468326083124, 100.17424329418132345 15.27534535920574221)))",2572,0.049391693
"MultiPolygon (((100.17424306789867217 15.27530468326083124, 100.17428497070730486 15.27530446359987337, 100.17428474441726394 15.27526378765542781, 100.174242841616703 15.27526400731577105, 100.17424306789867217 15.27530468326083124)))",2573,0.040837639
"MultiPolygon (((100.174242841616703 15.27526400731577105, 100.17428474441726394 15.27526378765542781, 100.17428451812790513 15.27522311171083302, 100.17424261533540175 15.27522333137055988, 100.174242841616703 15.27526400731577105)))",2574,0.074083497
"MultiPolygon (((100.17424261533540175 15.27522333137055988, 100.17428451812790513 15.27522311171083302, 100.17428429183921423 15.27518243576608192, 100.17424238905476841 15.27518265542519948, 100.17424261533540175 15.27522333137055988)))",2575,0.114287048
"MultiPolygon (((100.17424238905476841 15.27518265542519948, 100.17428429183921423 15.27518243576608192, 100.17428406555119125 15.27514175982118161, 100.1742421627748314 15.27514197947968633, 100.17424238905476841 15.27518265542519948)))",2576,0.086384301
"MultiPolygon (((100.1742421627748314 15.27514197947968633, 100.17428406555119125 15.27514175982118161, 100.17428383926385038 15.27510108387613741, 100.17424193649554809 15.27510130353402573, 100.1742421627748314 15.27514197947968633)))",2577,0.056221169
"MultiPolygon (((100.17424193649554809 15.27510130353402573, 100.17428383926385038 15.27510108387613741, 100.17428361297719164 15.27506040793092623, 100.17424171021696111 15.27506062758821059, 100.17424193649554809 15.27510130353402573)))",2578,0.08715929
"MultiPolygon (((100.17424171021696111 15.27506062758821059, 100.17428361297719164 15.27506040793092623, 100.1742833866912008 15.27501973198558183, 100.17424148393904204 15.27501995164224269, 100.17424171021696111 15.27506062758821059)))",2579,0.108963438
"MultiPolygon (((100.17424148393904204 15.27501995164224269, 100.1742833866912008 15.27501973198558183, 100.17428316040587788 15.274979056040074, 100.17424125766179088 15.27497927569612912, 100.17424148393904204 15.27501995164224269)))",2580,0.048437713
"MultiPolygon (((100.17424125766179088 15.27497927569612912, 100.17428316040587788 15.274979056040074, 100.17428293412123708 15.27493838009442761, 100.17424103138522185 15.27493859974986634, 100.17424125766179088 15.27497927569612912)))",2581,0.0990698
"MultiPolygon (((100.17424103138522185 15.27493859974986634, 100.17428293412123708 15.27493838009442761, 100.17428270783727839 15.27489770414861781, 100.17424080510933493 15.27489792380344724, 100.17424103138522185 15.27493859974986634)))",2582,0.09200818
"MultiPolygon (((100.17424080510933493 15.27489792380344724, 100.17428270783727839 15.27489770414861781, 100.17428248155398762 15.27485702820266411, 100.17424057883410171 15.27485724785687715, 100.17424080510933493 15.27489792380344724)))",2583,0.035771947
"MultiPolygon (((100.17424057883410171 15.27485724785687715, 100.17428248155398762 15.27485702820266411, 100.17428225527136476 15.27481635225656298, 100.17424035255956483 15.27481657191016673, 100.17424057883410171 15.27485724785687715)))",2584,0.089645277
"MultiPolygon (((100.17424035255956483 15.27481657191016673, 100.17428225527136476 15.27481635225656298, 100.17428202898943823 15.27477567631030198, 100.17424012628571006 15.27477589596329288, 100.17424035255956483 15.27481657191016673)))",2585,0.100049901
"MultiPolygon (((100.17424012628571006 15.27477589596329288, 100.17428202898943823 15.27477567631030198, 100.1742818027081654 15.27473500036389709, 100.174239900012509 15.27473522001626982, 100.17424012628571006 15.27477589596329288)))",2586,0.0992484
"MultiPolygon (((100.174239900012509 15.27473522001626982, 100.1742818027081654 15.27473500036389709, 100.1742815764275889 15.27469432441733765, 100.17423967373999005 15.27469454406910288, 100.174239900012509 15.27473522001626982)))",2587,0.094046132
"MultiPolygon (((100.17423967373999005 15.27469454406910288, 100.1742815764275889 15.27469432441733765, 100.1742813501476661 15.27465364847062901, 100.17423944746815323 15.27465386812178672, 100.17423967373999005 15.27469454406910288)))",2588,0.056415847
"MultiPolygon (((100.17423944746815323 15.27465386812178672, 100.1742813501476661 15.27465364847062901, 100.17428112386842542 15.27461297252377115, 100.17423922119697011 15.27461319217430891, 100.17423944746815323 15.27465386812178672)))",2589,0.038765663
"MultiPolygon (((100.17423922119697011 15.27461319217430891, 100.17428112386842542 15.27461297252377115, 100.17428089758988108 15.27457229657676052, 100.17423899492648331 15.27457251622668721, 100.17423922119697011 15.27461319217430891)))",2590,0.043718334
"MultiPolygon (((100.17423899492648331 15.27457251622668721, 100.17428089758988108 15.27457229657676052, 100.17428067131199043 15.2745316206295989, 100.17423876865667864 15.27453184027891986, 100.17423899492648331 15.27457251622668721)))",2591,0.046826259
"MultiPolygon (((100.17423876865667864 15.27453184027891986, 100.17428067131199043 15.2745316206295989, 100.17428044503478191 15.2744909446822863, 100.17423854238754188 15.27449116433098908, 100.17423876865667864 15.27453184027891986)))",2592,0.056528717
"MultiPolygon (((100.17423854238754188 15.27449116433098908, 100.17428044503478191 15.2744909446822863, 100.17428021875824129 15.27445026873482803, 100.17423831611907303 15.27445048838291974, 100.17423854238754188 15.27449116433098908)))",2593,0.071514308
"MultiPolygon (((100.17423831611907303 15.27445048838291974, 100.17428021875824129 15.27445026873482803, 100.1742799924823828 15.27440959278721344, 100.1742380898512863 15.27440981243469054, 100.17423831611907303 15.27445048838291974)))",2594,0.059780835
"MultiPolygon (((100.1742380898512863 15.27440981243469054, 100.1742799924823828 15.27440959278721344, 100.17427976620720642 15.27436891683945142, 100.17423786358416748 15.27436913648631567, 100.1742380898512863 15.27440981243469054)))",2595,0.050928484
"MultiPolygon (((100.17423786358416748 15.27436913648631567, 100.17427976620720642 15.27436891683945142, 100.17427953993269796 15.2743282408915384, 100.17423763731773079 15.27432846053778803, 100.17423786358416748 15.27436913648631567)))",2596,0.073855987
"MultiPolygon (((100.17423763731773079 15.27432846053778803, 100.17427953993269796 15.2743282408915384, 100.1742793136588574 15.27428756494347084, 100.174237411051962 15.27428778458911296, 100.17423763731773079 15.27432846053778803)))",2597,0.078989061
"MultiPolygon (((100.174237411051962 15.27428778458911296, 100.1742793136588574 15.27428756494347084, 100.17427908738569897 15.27424688899525762, 100.17423718478687533 15.2742471086402869, 100.174237411051962 15.27428778458911296)))",2598,0.060370068
"MultiPolygon (((100.17423718478687533 15.2742471086402869, 100.17427908738569897 15.27424688899525762, 100.17427886111322266 15.27420621304689163, 100.17423695852247079 15.27420643269130451, 100.17423718478687533 15.2742471086402869)))",2599,0.070701072
"MultiPolygon (((100.17423695852247079 15.27420643269130451, 100.17427886111322266 15.27420621304689163, 100.17427863484141426 15.27416553709836755, 100.17423673225873415 15.27416575674217469, 100.17423695852247079 15.27420643269130451)))",2600,0.055096047
"MultiPolygon (((100.17423673225873415 15.27416575674217469, 100.17427863484141426 15.27416553709836755, 100.17427840857028798 15.27412486114970314, 100.17423650599566542 15.27412508079289388, 100.17423673225873415 15.27416575674217469)))",2601,0.048455811
"MultiPolygon (((100.17423650599566542 15.27412508079289388, 100.17427840857028798 15.27412486114970314, 100.17427818229982961 15.27408418520088951, 100.17423627973327882 15.27408440484346208, 100.17423650599566542 15.27412508079289388)))",2602,0.071853023
"MultiPolygon (((100.17423627973327882 15.27408440484346208, 100.17427818229982961 15.27408418520088951, 100.17427795603005336 15.27404350925191956, 100.17423605347157434 15.27404372889387929, 100.17423627973327882 15.27408440484346208)))",2603,0.080015199
"MultiPolygon (((100.17423605347157434 15.27404372889387929, 100.17427795603005336 15.27404350925191956, 100.17427772976093081 15.2740028333028004, 100.17423582721053776 15.27400305294414906, 100.17423605347157434 15.27404372889387929)))",2604,0.092932923
"MultiPolygon (((100.17423582721053776 15.27400305294414906, 100.17427772976093081 15.2740028333028004, 100.1742775034925188 15.27396215735352847, 100.17423560095018331 15.27396237699427317, 100.17423582721053776 15.27400305294414906)))",2605,0.029177237
"MultiPolygon (((100.17423560095018331 15.27396237699427317, 100.1742775034925188 15.27396215735352847, 100.1742772772247605 15.27392148140410555, 100.17423537469049677 15.2739217010442303, 100.17423560095018331 15.27396237699427317)))",2606,0.028389551
"MultiPolygon (((100.17423537469049677 15.2739217010442303, 100.1742772772247605 15.27392148140410555, 100.17427705095768431 15.27388080545453164, 100.17423514843147814 15.27388102509404533, 100.17423537469049677 15.2739217010442303)))",2607,0.052341995
"MultiPolygon (((100.17423514843147814 15.27388102509404533, 100.17427705095768431 15.27388080545453164, 100.17427682469127603 15.27384012950481207, 100.17423492217314163 15.27384034914371469, 100.17423514843147814 15.27388102509404533)))",2608,0.032538975
"MultiPolygon (((100.17423492217314163 15.27384034914371469, 100.17427682469127603 15.27384012950481207, 100.17427659842554988 15.27379945355493795, 100.17423469591548724 15.27379967319323129, 100.17423492217314163 15.27384034914371469)))",2609,0.014191774
"MultiPolygon (((100.17423469591548724 15.27379967319323129, 100.17427659842554988 15.27379945355493795, 100.17427637216049163 15.27375877760490575, 100.17423446965850076 15.27375899724258446, 100.17423469591548724 15.27379967319323129)))",2610,0.011982958
"MultiPolygon (((100.17423446965850076 15.27375899724258446, 100.17427637216049163 15.27375877760490575, 100.17427614589611551 15.27371810165473676, 100.1742342434021964 15.27371832129180262, 100.17423446965850076 15.27375899724258446)))",2611,0.002190944
"MultiPolygon (((100.1742342434021964 15.27371832129180262, 100.17427614589611551 15.27371810165473676, 100.17427591963240729 15.27367742570441145, 100.17423401714655995 15.27367764534086625, 100.1742342434021964 15.27371832129180262)))",2612,0.003270844
"MultiPolygon (((100.17429673872032936 15.27741961250342584, 100.17433864194798332 15.27741939280278238, 100.1743384156147556 15.27737871686678695, 100.1742965123951592 15.27737893656681401, 100.17429673872032936 15.27741961250342584)))",2630,0.046753273
"MultiPolygon (((100.1742965123951592 15.27737893656681401, 100.1743384156147556 15.27737871686678695, 100.1743381892821958 15.27733804093064052, 100.17429628607067116 15.27733826063005296, 100.1742965123951592 15.27737893656681401)))",2631,0.03157309
"MultiPolygon (((100.17429628607067116 15.27733826063005296, 100.1743381892821958 15.27733804093064052, 100.1743379629503039 15.27729736499434132, 100.17429605974685103 15.27729758469314802, 100.17429628607067116 15.27733826063005296)))",2632,0.088628299
"MultiPolygon (((100.17429605974685103 15.27729758469314802, 100.1743379629503039 15.27729736499434132, 100.17433773661909413 15.27725668905789291, 100.17429583342372723 15.277256908756085, 100.17429605974685103 15.27729758469314802)))",2633,0.076870161
