id,max,mean,count,sum,std,median,unique,percentile_95,percentile_90,percentile_85
1,0.5157674551010132,0.08954672542924433,6170,552.5032958984375,0.150481119547936,0.0,1648,0.3799328953027724,0.34563961923122405,0.31857628077268596
2,0.5873501300811768,0.07203806109220548,6171,444.546875,0.14663451810221928,0.0,1244,0.4067362993955612,0.34391456842422485,0.30060961842536926
3,0.4582025706768036,0.01866721921453986,6170,115.17674255371094,0.07384720040105353,0.0,376,0.2759699448943137,0.0,0.0
4,0.621627151966095,0.08965199021886647,6171,553.242431640625,0.1524754816554167,0.0,1628,0.38892970979213715,0.3497088551521301,0.31783896684646606
5,0.6405882239341736,0.12530960607126945,6172,773.410888671875,0.17892251597953965,0.0,2121,0.44403138011693927,0.39305002689361573,0.36211674809455874
10,0.49606379866600037,0.03617427832110388,6170,223.19529724121094,0.10167254190366506,0.0,708,0.3098816946148872,0.2732439190149307,0.0
9,0.5356621742248535,0.0798566784547303,6171,492.7955627441406,0.14698269289344607,0.0,1444,0.3827219158411026,0.34219881892204285,0.31052038073539734
8,0.680810809135437,0.1385002148595776,6170,854.5463256835938,0.19193204572995975,0.0,2210,0.48892320394515987,0.43384965956211097,0.39391776770353304
7,0.5442633032798767,0.06355256705022086,6169,392.0557861328125,0.13341905622640177,0.0,1170,0.36581134200096127,0.3203416347503662,0.28726775050163267
6,0.592289388179779,0.07606747718452442,6170,469.3363342285156,0.15154024235996583,0.0,1283,0.41481195539236054,0.36189419627189656,0.31581566780805587
11,0.6697769165039062,0.07595812337476959,6171,468.7375793457031,0.14753692950297032,0.0,1360,0.37521034479141235,0.3284672498703003,0.29907459020614624
12,0.47998085618019104,0.05483228785485464,6170,338.3152160644531,0.12152901695027156,0.0,1064,0.33435385823249797,0.2986035227775574,0.2755997583270073
13,0.6853277087211609,0.09075723954112642,6170,559.97216796875,0.16781097015359428,0.0,1479,0.4536949589848516,0.3765302896499634,0.3252868384122848
14,0.5549037456512451,0.09886700152577999,6170,610.0093994140625,0.1610489697590408,0.0,1743,0.41104166209697696,0.3647404491901398,0.33265012651681897
15,0.5505172610282898,0.10949792104563412,6170,675.6021728515625,0.16623711787900236,0.0,1921,0.41458563506603235,0.3781006336212158,0.34549526125192637
26,0.5983576774597168,0.11397867310955227,6170,703.2484130859375,0.16960067552034686,0.0,1980,0.42234674841165537,0.38088025152683264,0.3523884385824203
28,0.5334130525588989,0.0924004701586558,6170,570.1109008789062,0.1547308614088707,0.0,1668,0.3923809021711346,0.35002689957618716,0.3217705950140953
29,0.5687788128852844,0.11545656117343268,6169,712.2515258789062,0.1714327336887656,0.0,1986,0.4305054366588592,0.3870919108390808,0.35403162240982056
30,0.5444504022598267,0.12960924721289602,6171,799.8186645507812,0.17476530382726602,0.0,2246,0.4230501055717468,0.39162471890449524,0.36814992129802704
25,0.6131194829940796,0.10664206705570917,6171,658.0881958007812,0.16713165791801352,0.0,1858,0.42002248764038086,0.3668249547481537,0.3371054381132126
24,0.44846391677856445,0.04508668179449415,6169,278.1397399902344,0.11182764899461636,0.0,877,0.3280058681964873,0.2883610725402832,0.0
23,0.43461787700653076,0.03385755118761018,6169,208.8672332763672,0.09690621874781957,0.0,680,0.30455206036567684,0.27059118151664735,0.0
