id,max,mean,count,sum,std,median,unique,percentile_95,percentile_90,percentile_85
4,79.78474426269531,29.5980116002999,6002,177647.265625,25.718351871421508,35.63124084472656,3629,65.79502716064452,61.89480667114258,58.33775444030761
5,82.58822631835938,32.64036723046159,6001,195874.84375,24.22216331687077,36.817684173583984,4147,67.40072631835938,62.27307891845703,58.09025955200195
10,78.75467681884766,21.628361600449775,6003,129835.0546875,23.14611956242951,0.0,2941,57.71443901062011,52.8979217529297,49.51888923645019
9,78.79156494140625,27.988824779203465,6001,167960.9375,26.117745488420663,33.63180160522461,3399,65.66944122314453,61.45642852783203,58.32196044921875
8,93.58030700683594,47.12665049150283,6002,282854.15625,24.197014048134164,49.80429458618164,5134,79.45993690490722,75.3675018310547,72.0155891418457
7,79.37077331542969,26.793346942176303,6001,160786.875,24.823613960915488,32.449188232421875,3446,64.06050109863281,59.660465240478516,55.85272979736328
6,85.41919708251953,35.032382623729376,6001,210229.328125,26.056047515714457,38.77840042114258,4167,71.79469299316406,67.86851501464844,64.38433074951172
11,86.04637145996094,27.01519278036994,6001,162118.171875,24.309860658316868,34.84324645996094,3486,60.59456253051758,56.137149810791016,52.90022277832031
12,79.4553451538086,27.54679428428595,6001,165308.3125,24.497524080357056,35.58852005004883,3504,61.18757247924805,57.014137268066406,54.15690231323242
13,85.54823303222656,34.37611142345494,6003,206359.796875,26.615394964930896,39.59263229370117,4035,74.04219512939453,67.87306365966796,62.596564483642574
14,77.71369171142578,35.68912212547909,6001,214170.421875,25.356207257779033,41.95028305053711,4230,68.32119750976562,65.17453002929688,62.611515045166016
15,78.05931854248047,36.53632819007163,6003,219327.578125,22.598279804577004,42.6121940612793,4592,65.13842468261718,61.479548645019534,58.704023361206055
26,85.8246841430664,35.24372240043326,6001,211497.578125,25.37204433396053,41.63968276977539,4213,69.09954071044922,64.70240783691406,61.28351974487305
28,80.67965698242188,30.490096354166667,6000,182940.578125,24.626097312576675,37.81787109375,3819,64.17483558654786,59.81503334045411,56.54775085449218
29,82.86904907226562,32.840903171361894,5999,197012.578125,24.668266406040697,39.19457244873047,4066,65.66334533691405,61.68066101074218,58.68864707946778
30,76.12909698486328,34.14235098717094,6002,204922.390625,22.933852092990396,39.923316955566406,4403,63.04127655029297,59.70230445861817,57.36061115264892
25,81.71721649169922,33.76648177083333,6000,202598.890625,24.827806660927884,40.195316314697266,4140,68.14320755004883,62.73005599975586,58.90869617462158
24,73.6046142578125,29.51683032739087,6002,177160.015625,24.734128727197888,36.53727722167969,3719,63.90543403625488,59.63138046264648,56.804133796691886
23,76.1387939453125,25.214048442185938,6002,151334.71875,23.959808046570924,31.944103240966797,3319,60.238210678100586,55.81385078430176,52.702169990539545
22,80.55215454101562,29.133177083333333,6000,174799.0625,25.079719623147284,34.68041229248047,3655,64.59286537170411,60.57594680786133,57.426185226440424
21,78.83594512939453,27.753110942185938,6002,166574.171875,24.79944130683004,33.93169021606445,3543,63.951665115356434,59.1072494506836,55.65019283294677
16,83.8224868774414,31.697717047158807,6001,190218.0,26.683085846917315,38.562782287597656,3711,67.03943634033203,63.56175994873047,61.00908279418945
17,87.0047378540039,35.05933646475587,6001,210391.078125,24.645744104866857,38.8367805480957,4341,70.52198028564453,65.6643295288086,61.69922637939453
18,81.70846557617188,36.36229590136621,6002,218246.5,24.400039980445786,39.843292236328125,4458,69.89215049743652,65.99942092895508,62.56395797729491
19,78.4962387084961,39.608524004830116,6004,237809.578125,19.46512547979888,41.431922912597656,5201,66.26159553527832,62.38829078674316,59.401281166076664
20,79.94365692138672,42.248828515494836,6002,253577.46875,19.416990210373875,44.407264709472656,5258,68.31860389709472,64.16527099609375,60.980272865295404
27,77.96212005615234,24.66568538647343,6003,148068.109375,23.79260526522989,30.725181579589844,3277,59.84993629455565,55.61195373535156,52.356641387939455
41,80.25782012939453,31.539572916666668,6000,189237.4375,23.935806271818905,36.80073547363281,4047,63.59117774963379,60.03309440612794,57.38555488586426
42,81.89759063720703,34.016869376874375,6002,204169.25,25.384373355102454,39.115150451660156,4128,69.30566101074218,64.94401245117187,61.802252388000475
43,89.65972137451172,44.68709375,6000,268122.5625,20.085498432633308,47.67869186401367,5317,70.42397613525391,66.79405822753907,63.9067886352539
44,71.8894271850586,22.63543402199267,6002,135857.875,22.249942058466342,27.29986572265625,3253,57.2483112335205,52.36802597045899,48.528022575378415
45,80.29229736328125,30.460578244751748,6002,182824.390625,26.252860830135823,35.240821838378906,3703,68.70035133361816,64.48855209350586,60.84889965057373
40,78.6500244140625,33.68387620793069,6002,202170.625,27.252769930866556,42.328857421875,3804,68.7563591003418,65.46233139038087,62.80935287475586
39,79.53453063964844,39.49779240253249,6002,237065.75,22.026282116552476,43.215763092041016,4869,67.74972991943359,64.04074783325196,61.14998016357422
38,84.32450866699219,38.6928636893851,6001,232195.875,24.20906303219872,42.90974426269531,4651,70.53820037841797,66.34148406982422,63.783531188964844
37,77.7254638671875,28.40897090068322,6001,170482.234375,23.674123084336134,33.49380111694336,3776,61.49286651611328,57.26993179321289,54.194950103759766
36,65.20587921142578,28.008641788868523,6001,168079.859375,18.776858370087016,34.43770980834961,4292,51.6385383605957,47.54218292236328,45.109039306640625
31,76.28776550292969,20.862939396149358,5999,125156.7734375,21.029289874009724,27.88876724243164,3118,52.48935508728026,47.77046813964843,44.433892822265626
32,86.96674346923828,33.576932490418265,6001,201495.171875,24.156629556247896,38.01105880737305,4238,66.92768096923828,62.17274475097656,58.49689865112305
33,76.73332214355469,33.89600691551408,6001,203409.9375,21.55064944045555,37.8914909362793,4562,61.82078170776367,58.53551483154297,56.10408401489258
34,77.37873077392578,33.17654609648392,6001,199092.453125,19.62090781068543,36.928062438964844,4732,58.84047317504883,55.33334732055664,52.673274993896484
35,67.24108123779297,27.844551816061312,6002,167123.0,21.615730473048984,33.57776641845703,3964,56.68399429321289,53.63766975402832,51.02475719451903
