id,max,mean,count,sum,std,median,unique,percentile_95,percentile_90,percentile_85
1,0.38174641132354736,0.006257774912994049,6281,39.305084228515625,0.04474182807738874,0.0,122,0.0,0.0,0.0
2,0.4754221737384796,0.013844815636896024,6280,86.94544219970703,0.06754757895541717,0.0,257,0.0,0.0,0.0
3,0.40402936935424805,0.015214696507545034,6280,95.54829406738281,0.06903449256941749,0.0,293,0.0,0.0,0.0
4,0.428994745016098,0.018896870341183997,6278,118.63455200195312,0.07786448381347519,0.0,353,0.3051384687423706,0.0,0.0
5,0.39153599739074707,0.011465490547714719,6280,72.00328063964844,0.06014930825242817,0.0,222,0.0,0.0,0.0
10,0.37236106395721436,0.002327329302031586,6278,14.610973358154297,0.027431790786430186,0.0,46,0.0,0.0,0.0
9,0.44273725152015686,0.015688155107437426,6280,98.52161407470703,0.07106146213997303,0.0,295,0.0,0.0,0.0
8,0.4596268832683563,0.04531413207560669,6279,284.5274353027344,0.1158945031734994,0.0,841,0.34157855510711665,0.3144113600254059,0.0
7,0.5108116269111633,0.02351390571351264,6280,147.66732788085938,0.08726466428632561,0.0,431,0.3155271604657172,0.0,0.0
6,0.46397534012794495,0.03618318740635702,6278,227.15805053710938,0.10509718166120179,0.0,672,0.3335091352462767,0.3038140207529068,0.0
11,0.5209881663322449,0.0033112380283997875,6279,20.791263580322266,0.03538651471697607,0.0,57,0.0,0.0,0.0
12,0.37273943424224854,0.0012963571865897703,6279,8.139826774597168,0.020547087355075353,0.0,26,0.0,0.0,0.0
13,0.4647272527217865,0.0184664591840734,6279,115.95089721679688,0.07809186679144532,0.0,337,0.3039816528558731,0.0,0.0
14,0.4483570158481598,0.032389113925448416,6279,203.37124633789062,0.09970901959592318,0.0,605,0.32749892175197587,0.0,0.0
15,0.36043354868888855,0.010338444314944517,6280,64.92543029785156,0.056484474949903045,0.0,205,0.0,0.0,0.0
26,0.647165834903717,0.15476955481254479,6279,971.7980346679688,0.21531243849814066,0.0,2220,0.5416261255741119,0.4946450352668762,0.45601042807102204
28,0.5047194957733154,0.04707252842605494,6280,295.615478515625,0.1232188859947862,0.0,813,0.37190051674842817,0.3257430285215378,0.0
29,0.5653616189956665,0.1116977969944648,6278,701.23876953125,0.17917848776854994,0.0,1796,0.44358997642993925,0.4093286275863648,0.3805433228611946
30,0.6038609147071838,0.1887599414000279,6278,1185.034912109375,0.21767073524348562,0.0,2760,0.518006756901741,0.4833230704069138,0.4588724225759506
25,0.5505352020263672,0.09928314121485744,6278,623.299560546875,0.1645362001473832,0.0,1709,0.4095415562391281,0.37056024074554444,0.34533737450838087
24,0.5172529220581055,0.061549430175236904,6279,386.4688720703125,0.13806715160248767,0.0,1061,0.3896547228097916,0.3411767423152923,0.3086116820573807
23,0.37662726640701294,0.004966301923347389,6277,31.173477172851562,0.03970204072994568,0.0,98,0.0,0.0,0.0
22,0.3621003031730652,0.007223532130741777,6278,45.349334716796875,0.0475424829368467,0.0,143,0.0,0.0,0.0
21,0.5498971343040466,0.04196995798665727,6278,263.4873962402344,0.11571468543170585,0.0,742,0.3552144989371299,0.31165139079093934,0.0
16,0.5456147789955139,0.11039747252436197,6279,693.1857299804688,0.17309249173490254,0.0,1847,0.4208831191062926,0.38906691670417787,0.36857703924179075
17,0.5873414278030396,0.057435243818630036,6278,360.5784606933594,0.13757366876629362,0.0,958,0.39418790191411973,0.3385621905326843,0.30138275176286694
18,0.6545600295066833,0.13645319165451278,6278,856.6531372070312,0.20098814036412288,0.0,2046,0.5025876820087433,0.453033658862114,0.4196362480521202
19,0.5803088545799255,0.11615207974062848,6279,729.3189086914062,0.1894750547940673,0.0,1766,0.4873039454221725,0.4468789041042328,0.40492491126060487
20,0.4958783686161041,0.061710449996267916,6280,387.5416259765625,0.13578635827105398,0.0,1090,0.3751655340194701,0.3387875765562058,0.31257948130369184
27,0.4614826440811157,0.05739691455715893,6278,360.33782958984375,0.13025375176933765,0.0,1031,0.3639559745788574,0.3320470064878464,0.308712188899517
41,0.6867873072624207,0.09767501733864949,6280,613.3991088867188,0.18435812954027547,0.0,1423,0.5023151725530624,0.4298274636268616,0.36637869328260403
42,0.4568837881088257,0.014338292101990514,6279,90.03013610839844,0.06907287022081597,0.0,263,0.0,0.0,0.0
43,0.5635096430778503,0.020721260605344346,6280,130.1295166015625,0.08442103021054842,0.0,366,0.3094052821397779,0.0,0.0
44,0.3624260723590851,0.0018798828732629383,6278,11.801904678344727,0.024446811601566896,0.0,38,0.0,0.0,0.0
45,0.6281225085258484,0.03648670949753682,6280,229.13653564453125,0.11508152565095388,0.0,598,0.3544038355350493,0.0,0.0
40,0.37660345435142517,0.004767563996041656,6280,29.9403018951416,0.03850416067732898,0.0,96,0.0,0.0,0.0
39,0.37496259808540344,0.010867197802112361,6280,68.24600219726562,0.05807460902366347,0.0,214,0.0,0.0,0.0
38,0.3801113963127136,0.0065795261946060045,6281,41.32600402832031,0.04588419721900129,0.0,128,0.0,0.0,0.0
37,0.5874810218811035,0.08893234350119426,6280,558.4951171875,0.1604337676110966,0.0,1508,0.4144180029630659,0.37344006001949315,0.3422875702381133
36,0.3874107897281647,0.013967156011650961,6281,87.72770690917969,0.06602302204504558,0.0,271,0.0,0.0,0.0
31,0.6700034737586975,0.2340430052991619,6279,1469.5560302734375,0.22527133113313544,0.32102763652801514,3375,0.5528809785842894,0.5130454897880554,0.4811584264039993
32,0.6181216835975647,0.059898121260502944,6278,376.0404052734375,0.13831418308797433,0.0,1018,0.38320980370044705,0.33927407264709475,0.3067490741610527
