id,max,mean,count,sum,std,median,unique,percentile_95,percentile_90,percentile_85
1,-0.0,-0.48551081883581965,5899,-2864.0283203125,0.10914118493160656,-0.49365824460983276,5780,-0.3396433889865876,-0.37531388998031623,-0.39735246896743776
2,-0.0,-0.3802833007647009,5901,-2244.0517578125,0.1417454130950653,-0.4141644537448883,5313,0.0,-0.2123948186635971,-0.3146010637283325
3,-0.0,-0.542076051336258,5898,-3197.16455078125,0.07360633034615428,-0.5419526100158691,5881,-0.43159780204296117,-0.457961431145668,-0.4743337094783783
4,-0.0,-0.3950563530016099,5901,-2331.2275390625,0.08957535727770237,-0.4072297215461731,5685,-0.30961740016937256,-0.339577853679657,-0.3543316423892975
5,-0.3536050319671631,-0.5569114187123877,5899,-3285.220458984375,0.05060620332146355,-0.5571461915969849,5892,-0.47149432003498093,-0.49244858622550963,-0.5058394074440002
10,-0.0,-0.3938382764152043,5898,-2322.858154296875,0.125657040153715,-0.4141378104686737,5482,0.0,-0.31620447337627405,-0.3386411890387535
9,-0.0,-0.49342086533368645,5900,-2911.18310546875,0.0789998129936557,-0.4984169006347656,5879,-0.3699622258543968,-0.39743147194385525,-0.41712435632944106
8,-0.0,-0.4515126537601712,5899,-2663.47314453125,0.09342649042205935,-0.460454523563385,5825,-0.3064137935638428,-0.347858077287674,-0.3738187164068222
7,-0.3402051329612732,-0.5822946322166314,5900,-3435.538330078125,0.06835295100185204,-0.5803622007369995,5895,-0.47338386476039884,-0.4951209455728531,-0.5105941027402878
6,-0.30601662397384644,-0.599274017908226,5899,-3535.117431640625,0.06773601298973903,-0.5986245274543762,5897,-0.4884490013122559,-0.5145276069641114,-0.5312625527381897
11,-0.0,-0.3612737841556832,5899,-2131.154052734375,0.12170157325495431,-0.38345980644226074,5407,0.0,-0.27563031911849983,-0.3184525787830353
12,-0.0,-0.47802904060804796,5899,-2819.893310546875,0.05931091703172984,-0.4767669141292572,5895,-0.3842389017343521,-0.4032393217086792,-0.41677758693695066
13,-0.0,-0.429927252882333,5898,-2535.7109375,0.13878127061660134,-0.44616228342056274,5549,0.0,-0.3115522801876067,-0.345433734357357
14,-0.0,-0.43868077164989405,5900,-2588.216552734375,0.11385193063506643,-0.44597625732421875,5699,-0.2852772459387779,-0.34162191748619075,-0.36254634112119677
15,-0.0,-0.4387596001059322,5900,-2588.681640625,0.09247440782599517,-0.44936680793762207,5776,-0.3235370546579361,-0.35362022519111636,-0.37169168293476107
26,-0.0,-0.4773966161058507,5901,-2817.117431640625,0.09890026908784898,-0.48293691873550415,5812,-0.3433482348918915,-0.3690798282623291,-0.3908860683441162
28,-0.0,-0.4785991849121673,5899,-2823.256591796875,0.12740148188758998,-0.4679558277130127,5788,-0.3256381332874301,-0.3542839288711548,-0.3753586679697037
29,-0.0,-0.4757951831526577,5898,-2806.239990234375,0.07804746983058274,-0.47888660430908203,5867,-0.3626602903008461,-0.3875911474227905,-0.40397546589374544
30,-0.0,-0.5217834865897338,5898,-3077.47900390625,0.08343306712699355,-0.5288057923316956,5863,-0.3876774981617928,-0.4260243415832519,-0.4488048985600472
25,-0.0,-0.4554381920834393,5901,-2687.540771484375,0.07219094309716025,-0.4527079164981842,5876,-0.35725781321525574,-0.37700140476226807,-0.38962671160697937
24,-0.0,-0.397881468588426,5899,-2347.102783203125,0.14097986882913444,-0.4095872640609741,5445,0.0,-0.2893113493919373,-0.32648112177848815
23,-0.0,-0.4528854954804595,5898,-2671.11865234375,0.079548626982683,-0.4550401568412781,5848,-0.34122517704963684,-0.3665479183197021,-0.38263996541500095
22,-0.1931920051574707,-0.45946094379079083,5899,-2710.360107421875,0.07339290763287136,-0.4594317376613617,5897,-0.33366455733776096,-0.36708457469940187,-0.3850891649723053
21,-0.24048462510108948,-0.46026312409972886,5901,-2716.0126953125,0.07522286799020236,-0.461214154958725,5895,-0.33616554737091064,-0.36073756217956543,-0.37923720479011536
16,-0.0,-0.387631276293341,5898,-2286.249267578125,0.11299524909194862,-0.40200912952423096,5564,0.0,-0.3130595415830612,-0.33507789224386214
17,-0.0,-0.42971879371185145,5898,-2534.4814453125,0.12799115458826252,-0.4412832260131836,5617,-0.20872769132256527,-0.324477419257164,-0.3498134106397629
18,-0.0,-0.4795359333282124,5899,-2828.782470703125,0.08041336659069355,-0.47493553161621094,5896,-0.35703579783439643,-0.3789700031280518,-0.39601215422153474
19,-0.0,-0.4570657310343549,5898,-2695.773681640625,0.11446166525553514,-0.45641952753067017,5868,-0.2837344497442246,-0.31201758086681364,-0.33456225842237475
20,-0.0,-0.4098914538694261,5898,-2417.539794921875,0.12606567182352468,-0.4177611470222473,5642,-0.21816617697477345,-0.28513437509536743,-0.31446373015642165
27,-0.0,-0.3512604592674606,5899,-2072.08544921875,0.18673783527847493,-0.3907289206981659,4817,0.0,0.0,0.0
41,-0.0,-0.34358152723910645,5898,-2026.44384765625,0.1533093798963856,-0.38447582721710205,5027,0.0,0.0,-0.25497493296861656
