id,max,mean,count,sum,std,median,unique,percentile_95,percentile_90,percentile_85
1,-0.0,-0.58131421702579,5981,-3476.84033203125,0.06533227929372411,-0.5829149484634399,5979,-0.4723477065563202,-0.4987516403198242,-0.5152158737182617
2,-0.0,-0.5319424530335494,5980,-3181.015869140625,0.09580415661189023,-0.543765664100647,5903,-0.3874859854578972,-0.4367828220129013,-0.460731615126133
3,-0.3959328234195709,-0.6128772199203728,5981,-3665.61865234375,0.05634943924714154,-0.6122862696647644,5978,-0.5204967856407166,-0.543757438659668,-0.5589174032211304
4,-0.303906112909317,-0.5395699255324151,5981,-3227.167724609375,0.05838439229510188,-0.5391083359718323,5976,-0.4437085688114166,-0.4651506245136261,-0.47781938314437866
5,-0.4449680745601654,-0.6210938724785744,5980,-3714.141357421875,0.047665001427643974,-0.6181716918945312,5971,-0.5480594247579574,-0.5653889775276184,-0.575227415561676
10,-0.35707172751426697,-0.5466437174751296,5981,-3269.47607421875,0.05810583285379721,-0.5465733408927917,5975,-0.45064496994018555,-0.47135499119758606,-0.48634782433509827
9,-0.28390923142433167,-0.5802175056176839,5980,-3469.70068359375,0.06387910035886038,-0.5831969380378723,5970,-0.4681132897734642,-0.49891422986984246,-0.5171831458806992
8,-0.3000410497188568,-0.5979012886510408,5981,-3576.047607421875,0.06703382619862486,-0.5996968746185303,5973,-0.48325783014297485,-0.513811469078064,-0.5320225358009338
7,-0.4452747702598572,-0.6208721008453854,5981,-3713.43603515625,0.053157577926926505,-0.6204972863197327,5976,-0.5361193418502808,-0.5520865321159363,-0.5639923214912415
6,-0.4472699761390686,-0.6296177280387751,5980,-3765.114013671875,0.04450383217233667,-0.6302450895309448,5971,-0.5548908710479736,-0.5735079765319824,-0.5863179832696915
11,-0.35843902826309204,-0.5133684448303437,5979,-3069.429931640625,0.05093689618979734,-0.5146583914756775,5975,-0.42502683401107794,-0.44608205556869507,-0.45928541123867034
12,-0.3362989127635956,-0.5604350707579209,5981,-3351.962158203125,0.05931749139168428,-0.5646973848342896,5973,-0.45124825835227966,-0.48569974303245544,-0.5017732381820679
13,-0.30205944180488586,-0.5704985954872722,5981,-3412.152099609375,0.06060026018911323,-0.5778293609619141,5976,-0.4556773900985718,-0.4878166913986206,-0.5083668231964111
14,-0.0,-0.5688650832053452,5982,-3402.950927734375,0.06007048851037935,-0.5719711780548096,5980,-0.4677044048905373,-0.4931400030851364,-0.5081526517868042
15,-0.2949279546737671,-0.5379518867037285,5981,-3217.490234375,0.06904232548541372,-0.5477038025856018,5976,-0.4065280556678772,-0.44111183285713196,-0.46246546506881714
26,-0.34004348516464233,-0.5877044381843447,5982,-3515.64794921875,0.06565340374692377,-0.5901620388031006,5979,-0.4752016082406044,-0.5019297242164612,-0.5215598553419114
28,-0.0,-0.45800679201586275,5981,-2739.338623046875,0.07730380192875975,-0.4648996591567993,5937,-0.3394090533256531,-0.37323513627052307,-0.3912576735019684
29,-0.2498864084482193,-0.5167904244617475,5980,-3090.40673828125,0.06797855281673,-0.5219711065292358,5976,-0.4002115815877914,-0.4242610365152359,-0.4433089941740036
30,-0.38457190990448,-0.5926740831643956,5981,-3544.78369140625,0.05123160122879212,-0.597385585308075,5978,-0.4998075067996979,-0.524915874004364,-0.5411282181739807
25,-0.0,-0.5096485550597726,5981,-3048.2080078125,0.07471855906510927,-0.5135447978973389,5962,-0.38709136843681335,-0.4165670871734619,-0.43795520067214966
24,-0.0,-0.45578331580528847,5980,-2725.584228515625,0.09109160615934205,-0.45882648229599,5924,-0.32758376002311707,-0.3528489202260971,-0.3708687752485275
23,-0.0,-0.4685906678368439,5982,-2803.109375,0.06661928189190151,-0.473297655582428,5962,-0.36369239538908005,-0.3858487606048584,-0.40279637575149535
22,-0.28289100527763367,-0.4998617856284484,5981,-2989.67333984375,0.05539264834032496,-0.5018960237503052,5980,-0.4061427116394043,-0.42742717266082764,-0.4433721899986267
21,-0.36319881677627563,-0.5419625118212883,5981,-3241.477783203125,0.04899036173619591,-0.540787398815155,5975,-0.46361690759658813,-0.4829253852367401,-0.4957250654697418
16,-0.0,-0.47496593538463144,5983,-2841.72119140625,0.07568728766261029,-0.4781692326068878,5947,-0.3648034334182739,-0.38692075610160825,-0.4035525172948838
17,-0.0,-0.5270366553877508,5980,-3151.67919921875,0.07653305901794874,-0.5323536396026611,5970,-0.3981308445334434,-0.4287773162126541,-0.4494163885712624
