id,max,mean,count,sum,std,median,unique,percentile_95,percentile_90,percentile_85
1,0.9475361704826355,0.7369292121155132,5982,4408.310546875,0.12742620607475344,0.7671127319335938,5948,0.8819760382175446,0.8671806454658508,0.8537335515022277
2,0.960969865322113,0.7503327594674803,5981,4487.740234375,0.12654634114537722,0.7766176462173462,5920,0.8874130845069885,0.8674860000610352,0.8539067506790161
3,0.9742037057876587,0.8420316256009616,5980,5035.34912109375,0.04452631383236348,0.8493736982345581,5972,0.9002999007701874,0.8892128646373749,0.8824459344148636
4,0.9265081286430359,0.6560694045025702,5982,3924.607177734375,0.16496730484962394,0.6853448748588562,5855,0.8544522911310196,0.8330878615379333,0.8152684718370438
5,0.983983039855957,0.8243033277252968,5981,4930.158203125,0.06892270383616032,0.8425460457801819,5976,0.9002925157546997,0.8909481167793274,0.8837735056877136
10,0.9443374276161194,0.6206619219324737,5981,3712.178955078125,0.22307256379586532,0.6697205901145935,5510,0.854366660118103,0.8334131836891174,0.8166114091873169
9,1.033937931060791,0.7353032242892976,5980,4397.11328125,0.140786293882639,0.7678993940353394,5904,0.884286767244339,0.8691600382328033,0.8544072121381759
8,1.010467290878296,0.7266926920083167,5982,4347.07568359375,0.1331444661934043,0.7578349113464355,5932,0.8777765184640884,0.8585625231266022,0.8427967399358749
7,0.9381510615348816,0.8109976840724795,5981,4850.5771484375,0.06547165861545816,0.8257527351379395,5975,0.8891716599464417,0.8791610598564148,0.8708397746086121
6,0.9607322812080383,0.792419076424302,5981,4739.45849609375,0.07776346918078479,0.8076846599578857,5970,0.8833842873573303,0.871580183506012,0.8623030781745911
11,0.916592538356781,0.655796176055602,5980,3921.6611328125,0.1789179482001974,0.6910405158996582,5807,0.8563086152076721,0.8393749594688416,0.8274263799190521
12,0.9352302551269531,0.7156184057955876,5983,4281.544921875,0.15712125684246145,0.7586740851402283,5859,0.8746421694755554,0.8577044129371643,0.8430310964584351
13,0.966346800327301,0.7098489920829849,5980,4244.89697265625,0.14684344100004948,0.7377685308456421,5887,0.8795860409736634,0.8578849256038666,0.8427401423454285
14,0.938309907913208,0.7085783039520983,5981,4238.0068359375,0.12097764865842439,0.7309338450431824,5951,0.8579814434051514,0.8384817838668823,0.8230791091918945
15,0.9248253107070923,0.756531996504556,5981,4524.81787109375,0.09379573489961766,0.7762014865875244,5978,0.868226170539856,0.8560031056404114,0.8482449650764465
26,0.9531998634338379,0.7583862712949415,5980,4535.14990234375,0.11170647770047952,0.7885606288909912,5950,0.8781608164310455,0.8655191421508789,0.8559675127267837
