Cire_CD,NDRE_CD,Predicted_Huber,Predicted_M-estimators,Predicted_Linear Regression,Predicted_Ridge Regression,Seed_Method 1,Seed_Method 2,Seed_Method 3,Seed_Method 4
0.362388157,0.150236246,6.306466111,6.347506154,6.425910318,6.413172599,6.341393193,6.344718967,6.342171424,6.322882128
0.46028296,0.184857622,8.024533631,8.076331191,8.143340551,8.076370304,8.057137258,8.066424161,8.053030111,8.045252655
0.563078843,0.215419053,9.542180596,9.59218764,9.628620266,9.585767135,9.57018533,9.576970995,9.568400369,9.562183414
0.698348802,0.257046904,11.60906879,11.65990886,11.6606409,11.62976829,11.63154797,11.63717724,11.63100271,11.62940482
0.725920812,0.264202214,11.96461867,12.01262489,12.00180837,11.99198383,11.98547602,11.98885879,11.98689388,11.98382116
0.592920239,0.226564891,10.09517939,10.14980331,10.18466483,10.11699385,10.12269656,10.13219485,10.11866065,10.11702896
0.389132845,0.159134525,6.74814025,6.790853725,6.864345082,6.844630267,6.782223777,6.786330933,6.78238797,6.76522564
0.704048077,0.256460295,11.58043119,11.62601933,11.6177281,11.62011077,11.60180528,11.60384642,11.60432295,11.59866645
0.700371778,0.257720875,11.64252177,11.69349047,11.6938538,11.66244081,11.66493749,11.67062722,11.66434462,11.66290925
0.773009213,0.277064761,12.60360418,12.64822195,12.61974642,12.63687843,12.62193116,12.62244885,12.62587525,12.62145129
0.738527815,0.265776127,12.04324714,12.08612244,12.06457119,12.08812754,12.06273018,12.06251831,12.06722958,12.06039726
0.293736393,0.122934919,4.952200969,4.978870427,5.055557007,5.123138445,4.987631158,4.982206487,4.995722774,4.962868752
0.380411412,0.156205397,6.602755618,6.644861487,6.719866875,6.70281073,6.637104016,6.640914924,6.637503695,6.619597966
0.85392803,0.295482664,13.51943521,13.5499044,13.47924222,13.59427103,13.53204025,13.52206083,13.54506659,13.53162289
0.524314281,0.19544334,8.552034352,8.583626483,8.604440161,8.670745877,8.578623725,8.57357276,8.586833903,8.564671205
0.312214426,0.130447449,5.32482877,5.355737107,5.433413542,5.477078752,5.360184747,5.357363643,5.366096685,5.337192105
0.503399483,0.194187678,8.488607555,8.531773626,8.574750512,8.566711406,8.517982057,8.520944271,8.51933645,8.505873983
0.273534629,0.112126139,4.416486402,4.432658616,4.499924875,4.629971463,4.45103042,4.438834371,4.464843689,4.422955288
0.221468459,0.095008228,3.566783785,3.58016156,3.657650999,3.798410132,3.603046474,3.589639449,3.617791276,3.572134895
0.205639671,0.08946167,3.291529429,3.30328399,3.382781116,3.531589478,3.328186971,3.313893863,3.343655535,3.296231254
0.226585394,0.099413414,3.784917459,3.804720681,3.889952952,3.991558142,3.822026043,3.812855685,3.833176723,3.792838747
0.217844211,0.094539824,3.543391778,3.558208582,3.638732832,3.770118669,3.580043614,3.56764587,3.593923038,3.5493185
0.236381748,0.101805108,3.903798849,3.922255021,4.002900288,4.114091105,3.94027507,3.930078797,3.952316961,3.911181318
0.220985225,0.095744348,3.603148634,3.618522209,3.698981794,3.827316741,3.639760833,3.627696017,3.653363006,3.609298064
0.33262783,0.138875916,5.742867425,5.778750206,5.857934861,5.873372642,5.778189525,5.778439886,5.781527442,5.757220537
0.431210192,0.171074471,7.341187882,7.381881446,7.441026514,7.439155845,7.373176611,7.375398356,7.375024222,7.357465308
0.281251446,0.119295157,4.771438839,4.798488493,4.879120166,4.942764452,4.807454429,4.802442483,4.81517134,4.7822587
0.297220503,0.126652497,5.136232461,5.168899127,5.253164746,5.284038057,5.172506249,5.171052251,5.177226913,5.149299127
0.280702591,0.121730294,4.891803748,4.92473239,5.013874676,5.041032117,4.92881227,4.927742958,4.933174447,4.904975205
0.324590752,0.137592817,5.678911143,5.717433071,5.802562601,5.800633806,5.715005133,5.717124109,5.71673835,5.694319914
0.327148301,0.139354322,5.766169264,5.806908158,5.894493213,5.879155535,5.802521954,5.806092667,5.803025131,5.782464822
0.326742785,0.137146836,5.656998778,5.693030501,5.774031707,5.787801146,5.692591825,5.693016467,5.695770355,5.671411467
0.376491163,0.155765493,6.580753721,6.624566947,6.703069465,6.674940375,6.615547929,6.620551499,6.614925681,6.598279012
0.504908247,0.198713494,8.712473785,8.764823847,8.820450573,8.755712554,8.743300359,8.752391664,8.73944406,8.73341381
0.457738762,0.184150245,7.98939548,8.041348084,8.109271695,8.041018638,8.022131198,8.031554134,8.017903523,8.010176522
0.522024504,0.204153163,8.98252593,9.035370678,9.087033685,9.021400232,9.01271756,9.021923143,9.008796452,9.003663829
0.66900278,0.248682205,11.1936093,11.2457736,11.25639097,11.21359689,11.21753552,11.22442314,11.21586432,11.21447502
0.561999735,0.215796631,9.560779829,9.61238331,9.651380599,9.598501628,9.58909313,9.596961201,9.586385407,9.581421221
0.62904342,0.236404563,10.58400104,10.63596311,10.65718897,10.61058413,10.60956676,10.61682535,10.60750438,10.60478587
0.558080528,0.215524665,9.547081336,9.600770816,9.643803449,9.577506163,9.575902874,9.585217077,9.57195762,9.568557128
0.556651686,0.212609255,9.402843333,9.450931562,9.486387848,9.45460637,9.430800557,9.436383116,9.43002682,9.422078624
0.591243784,0.222511407,9.894655838,9.94127828,9.965217413,9.946899069,9.920923051,9.925086008,9.921422339,9.913304815
0.270639536,0.116113077,4.613426117,4.640599311,4.724300326,4.785834661,4.64990635,4.645111576,4.657418443,4.624295394
0.405720818,0.163395604,6.959885594,7.000795384,7.067198387,7.060758422,6.992977093,6.995666579,6.994378586,6.97624951
0.944941944,0.317512149,14.61448158,14.63200496,14.51811395,14.72486825,14.6211405,14.60134124,14.6426921,14.62149093
0.575200205,0.215023568,9.523405185,9.564167172,9.58414646,9.600097653,9.549377155,9.549820135,9.553010374,9.53970998
0.241228552,0.105392958,4.081503736,4.104725166,4.190825843,4.273112507,4.118563253,4.111495658,4.127952991,4.090792308
0.196672777,0.085590936,3.09957333,3.108762379,3.187055983,3.350620128,3.13618299,3.120286028,3.152998857,3.10324895
0.202054535,0.087041076,3.171618059,3.180374826,3.256586154,3.423510017,3.207931094,3.191676546,3.225061319,3.175120766
0.284541754,0.118669773,4.740729381,4.764099293,4.838600526,4.925455856,4.776000117,4.768483079,4.785854145,4.750077346
0.203590571,0.087319539,3.185484722,3.193812182,3.268994116,3.438771949,3.221662622,3.205101212,3.239056778,3.188815706
0.224428198,0.098779591,3.753440884,3.773298658,3.859196735,3.960190652,3.790648778,3.781542275,3.801741058,3.761383993
0.258171218,0.112012417,4.409876935,4.436377728,4.522522322,4.586641912,4.446768209,4.44168129,4.454505208,4.420477252
0.243601733,0.105757954,4.099702605,4.122113404,4.206414105,4.294022926,4.136529027,4.128888685,4.146410449,4.108666925
0.249085289,0.105956789,4.109885763,4.128967519,4.207038486,4.315963858,4.145933371,4.135994922,4.157779997,4.117518465
0.383238282,0.15100098,6.345615866,6.374017553,6.428762357,6.496954774,6.377584912,6.372185755,6.385824238,6.356976541
0.251495767,0.106253564,4.124713985,4.142805306,4.218810412,4.334176466,4.160497272,4.149865232,4.172938443,4.131950513
0.305485453,0.128958501,5.250778736,5.28295993,5.364281441,5.399209301,5.286626421,5.284742695,5.291728267,5.263651214
0.245707107,0.106230756,4.123214511,4.145242727,4.228425236,4.318670745,4.159889672,4.151966532,4.170015634,4.132025798
0.266934388,0.115919716,4.603627829,4.632917098,4.720637861,4.7685947,4.6406123,4.637281079,4.646872447,4.615343536
0.298719536,0.127697143,5.187979032,5.221972648,5.307716667,5.330560162,5.224408993,5.223824325,5.228393024,5.201576479
0.307147517,0.130124984,5.30855975,5.342230785,5.425217903,5.451127568,5.344583658,5.343676243,5.348858176,5.322028164
0.483885415,0.192035028,8.380921059,8.432669721,8.493173639,8.429497079,8.412528518,8.421483607,8.408748295,8.401620524
0.490710014,0.193198213,8.438870577,8.488544618,8.544237134,8.494276562,8.469850044,8.477329803,8.467337688,8.458740193
0.739965187,0.26671551,12.08978525,12.1337922,12.11345841,12.1301869,12.10939481,12.10992231,12.11326801,12.10738803
0.704677824,0.256423757,11.57866509,11.62373679,11.61453939,11.6202009,11.59992762,11.60161505,11.60274735,11.59669377
0.596094116,0.227985018,10.16559839,10.22124347,10.2566918,10.18309744,10.19315116,10.20329285,10.18857398,10.18785642
0.692883727,0.254418011,11.47873777,11.52740481,11.52653661,11.50843237,11.50108723,11.50533101,11.50171016,11.49820459
0.752451031,0.269787284,12.24246448,12.28480757,12.25870284,12.28732026,12.26127682,12.26053223,12.26625572,12.25940171
0.676721984,0.250453543,11.2816851,11.33253218,11.33917135,11.30551496,11.30507084,11.31097883,11.30424755,11.30202393
0.804604452,0.284961326,12.99606224,13.03674857,12.99406649,13.03955528,13.01241787,13.0099033,13.01900106,13.01233677
0.972497417,0.3236994,14.92216679,14.93468092,14.80615208,15.04742778,14.92684566,14.90334379,14.95159893,14.92717244
1.048950493,0.339646744,15.71555948,15.71142111,15.53836231,15.89247945,15.71429025,15.67867162,15.74949504,15.71390413
0.333858553,0.14073508,5.834868871,5.874103414,5.95771927,5.952550566,5.870692444,5.873171041,5.8721373,5.850562689
0.406936117,0.163588221,6.969487185,7.009994737,7.075494301,7.071699987,7.002461442,7.004866251,7.004107389,6.985690206
1.009091229,0.332712867,15.37016872,15.37783039,15.23242212,15.50839331,15.37251502,15.34530098,15.40049522,15.37323339
0.78286946,0.274776059,12.49107747,12.52373144,12.47555261,12.56804361,12.50701779,12.49940139,12.51789959,12.50413906
0.310475159,0.132219543,5.412334476,5.448444228,5.53399225,5.545216986,5.44862143,5.449304444,5.451549391,5.426778377
0.247886405,0.106581186,4.140680743,4.161999011,4.2435776,4.33849702,4.177147537,4.168721508,4.187705392,4.14920805
0.268308572,0.114121578,4.514810985,4.539091552,4.61931435,4.698471647,4.550911558,4.544209856,4.560041316,4.524523212
0.541559649,0.209466643,9.246494283,9.297882038,9.342146115,9.288013386,9.275627703,9.283610364,9.272783818,9.267049385
0.565902376,0.216786968,9.609995581,9.661147232,9.69843777,9.648852176,9.638070955,9.645587097,9.635669978,9.630456242
0.276799814,0.117405958,4.677745511,4.703594779,4.78373316,4.85424913,4.713749418,4.707990284,4.722093479,4.688085218
0.27085959,0.116460239,4.630604935,4.658410728,4.742951406,4.800595,4.667180327,4.662806257,4.674334976,4.641727252
0.237725618,0.10269747,3.948006098,3.967552127,4.049380917,4.153990919,3.98460587,3.975122172,3.996044172,3.955824509
0.355570601,0.145450915,6.069427754,6.104355363,6.175925577,6.200187355,6.103631779,6.102951982,6.107804337,6.083398798
0.551611293,0.207980144,9.17364308,9.214747292,9.241645489,9.25248771,9.200659048,9.201630036,9.20379848,9.190084765
0.272423844,0.114646059,4.541007136,4.56363703,4.64039013,4.730293968,4.576663087,4.568804198,4.586784965,4.550059093
0.299224531,0.127091495,5.158066491,5.190344041,5.273509812,5.307047439,5.194192183,5.192452298,5.199159823,5.170977511
0.256200575,0.111190506,4.369112731,4.395114661,4.481087138,4.548047216,4.4060042,4.400608288,4.414000304,4.379513503
0.215659518,0.094534558,3.542991098,3.559301272,3.642545075,3.764403426,3.579980781,3.568610455,3.592982125,3.549515168
0.281724717,0.118448937,4.72962969,4.7544417,4.831761998,4.909327311,4.765256286,4.758740355,4.774253418,4.739554494
0.380717024,0.154680842,6.527396872,6.565848298,6.635573092,6.641193067,6.561129542,6.562490115,6.56361411,6.542777443
0.685058278,0.253475639,11.4316416,11.48357166,11.48947788,11.45016934,11.45485702,11.46138438,11.45352267,11.45241363
0.699661125,0.2571064,11.61209472,11.662165,11.6614444,11.6355066,11.63439196,11.63948926,11.6343017,11.63212283
0.616397048,0.231168566,10.3243061,10.3731538,10.39339887,10.3644835,10.34988743,10.35522135,10.34943828,10.34384518
0.556955126,0.213524296,9.448105074,9.498051252,9.536067127,9.492815061,9.476356131,9.483178647,9.474528234,9.468083545
0.500292877,0.198602522,8.706690586,8.761969983,8.823021253,8.739552677,8.738193681,8.749304508,8.732610793,8.728802345
0.808929025,0.284498546,12.97345881,13.01012011,12.96053448,13.03150434,12.98896932,12.9837054,12.99789937,12.98812333
0.815962198,0.285965264,13.04642927,13.08155789,13.02787475,13.1092299,13.06139247,13.05501338,13.07128441,13.06048072
0.760960971,0.271964889,12.35067807,12.39207685,12.36230865,12.39785397,12.36897835,12.36749376,12.37460282,12.36723758
0.937890816,0.317189057,14.59805412,14.61970592,14.51360894,14.69389634,14.60568936,14.58874321,14.62480069,14.60671484
1.02829148,0.336818018,15.57437231,15.57807819,15.42180858,15.72471682,15.57526215,15.54515662,15.60573827,15.57585466
1.034207823,0.337121936,15.58977887,15.59009489,15.42739104,15.7520474,15.58986175,15.55741191,15.62234318,15.58990528
0.350470032,0.146647739,6.12827458,6.169420058,6.251223994,6.236322954,6.163718002,6.16726538,6.164285172,6.144732771
0.517730534,0.199092057,8.732014545,8.776385136,8.81716728,8.803482754,8.760987817,8.764574799,8.761837894,8.749762781
0.946988086,0.318680537,14.67238145,14.69113434,14.57843397,14.77783135,14.67915756,14.66015547,14.70003494,14.67988261
0.854696953,0.292509418,13.37247878,13.3957018,13.31452463,13.47453716,13.38385611,13.36901601,13.40101852,13.38176799
0.42347091,0.17028518,7.30166601,7.34590902,7.412212365,7.387374024,7.33456435,7.339260335,7.334292666,7.319363214
0.272837738,0.115691707,4.592733556,4.617440329,4.697034255,4.774125345,4.628714836,4.622241066,4.637659284,4.602616265
0.516258724,0.202549901,8.902885746,8.956081477,9.009815851,8.94127763,8.933376664,8.942890273,8.929182628,8.924164038
0.717259405,0.261572856,11.83405938,11.8820938,11.87367917,11.86258243,11.85528399,11.85879539,11.85657604,11.85327315
0.401175643,0.161830397,6.882205353,6.922711086,6.989778825,6.98526584,6.915420469,6.917897054,6.916994457,6.898407646
0.203221842,0.08877398,3.257372776,3.269239785,3.349556123,3.497361554,3.294150091,3.279962898,3.309523985,3.26211958
0.264096553,0.112513076,4.435011511,4.458560675,4.538891819,4.622046058,4.471167746,4.46402978,4.480660628,4.444431177
0.422875937,0.170097831,7.292364725,7.336594465,7.403041174,7.378209644,7.325285784,7.329980424,7.325014118,7.310056621
0.609678338,0.229982185,10.26521651,10.31601347,10.34086279,10.29902137,10.29140071,10.2981247,10.28975642,10.28553529
0.701963295,0.258419298,11.67715603,11.72860585,11.72921946,11.69502779,11.69958449,11.70557615,11.69873782,11.69773596
0.702123287,0.256265947,11.57069845,11.61717376,11.61066909,11.60731229,11.59229949,11.59495893,11.59428757,11.58928857
0.395086351,0.161054236,6.843438637,6.886386625,6.958588101,6.938175005,6.877311617,6.881500326,6.877417706,6.860617832
0.27712748,0.119334364,4.773112481,4.803092135,4.889015302,4.93398718,4.809784129,4.806785924,4.8157803,4.785104343
0.292828238,0.124083681,5.008940731,5.038830895,5.120345519,5.167861268,5.044940313,5.041683246,5.051186396,5.020896797
0.359247095,0.147755733,6.183620694,6.22122162,6.295591258,6.303759078,6.218111867,6.219175131,6.220808695,6.198661065
0.45368727,0.178675768,7.71846142,7.76083902,7.81625005,7.806795831,7.749787004,7.752851306,7.750960462,7.73541246
0.69210259,0.255484284,11.5314072,11.58302109,11.58655683,11.55009938,11.55427555,11.56050199,11.5532105,11.55205276
0.638375596,0.240021788,10.76344639,10.81714963,10.83830704,10.78209908,10.78890869,10.79721465,10.78597306,10.78492768
0.511699941,0.201730893,8.862098849,8.916585517,8.973398916,8.89628634,8.892993606,8.903429197,8.888006681,8.883893517
0.699098746,0.256421434,11.57819192,11.62710239,11.62488568,11.60606106,11.60032135,11.60464933,11.60088441,11.59775611
0.550900548,0.214355973,9.488836712,9.544833232,9.593104714,9.511606689,9.518339466,9.529289094,9.512989489,9.51123532
0.730279611,0.264504996,11.97986903,12.02555598,12.0102525,12.01534696,12.00016126,12.00193616,12.00295505,11.99814381
0.777032107,0.276720276,12.58683023,12.62789803,12.59327687,12.63290884,12.60440309,12.60249329,12.61041968,12.60325735
0.685870782,0.252979772,11.4071767,11.4574268,11.46072228,11.43192314,11.43008093,11.43547335,11.42971352,11.42727674
0.900989837,0.309511755,14.2160963,14.2458305,14.16129027,14.28683536,14.22660986,14.21554206,14.24065108,14.22798998
0.961333827,0.323023325,14.88802272,14.9067014,14.78998372,14.99165856,14.89418601,14.87495246,14.91528742,14.89549419
0.996422101,0.32956503,15.21371695,15.22299694,15.08334482,15.34768595,15.21686063,15.19089052,15.24375874,15.21742894
0.298952228,0.127778512,5.192017094,5.226034191,5.311748154,5.334475679,5.228441188,5.22786929,5.232414795,5.205623933
0.332331825,0.139077186,5.75279978,5.789341167,5.869543189,5.88086374,5.788242933,5.788937947,5.791202057,5.767416335
0.623506135,0.228617232,10.19861741,10.23680361,10.23994765,10.27797563,10.22214212,10.22024863,10.22785423,10.21389189
0.391356885,0.160617084,6.821585061,6.86611517,6.94158365,6.910897544,6.855875201,6.861170317,6.855033096,6.839397105
0.260093837,0.112368183,4.427590508,4.45357026,4.538449584,4.60604038,4.464315329,4.458855237,4.472373396,4.437982409
0.228620858,0.099664575,3.797466308,3.816434442,3.899924043,4.006960097,3.834351901,3.824596702,3.846003913,3.805053562
0.51343296,0.201431992,8.847431631,8.900049041,8.953731468,8.888417581,8.877945432,8.887107692,8.874044914,8.868478595
0.841641354,0.294514509,13.47077773,13.5075255,13.44914289,13.52372222,13.48493303,13.47931248,13.49422835,13.48547684
0.451651633,0.174567859,7.515223872,7.549724525,7.594488229,7.633569695,7.545335086,7.543151972,7.550968265,7.529024133
0.225510272,0.098551134,3.742214811,3.760810961,3.844619726,3.953565874,3.779169254,3.769204446,3.790993676,3.749653271
0.234086127,0.100774813,3.85271067,3.870421165,3.950631915,4.066150932,3.889159969,3.878493592,3.901597396,3.859794868
0.404885249,0.164613053,7.020026101,7.064261744,7.135622536,7.108474746,7.053701302,7.058627863,7.053198305,7.037720358
0.751364895,0.271311218,12.31774239,12.36427631,12.34442784,12.34694762,12.33729163,12.33936635,12.33987031,12.33635596
0.854569611,0.298547094,13.67099063,13.70794012,13.64631913,13.72128709,13.68463797,13.67898865,13.69398224,13.68577043
0.791583282,0.281026537,12.80067869,12.84144823,12.80243509,12.84575847,12.81759317,12.81529931,12.82396398,12.8169865
0.532718516,0.206767163,9.112456419,9.163837802,9.210503611,9.155290046,9.141958916,9.150049342,9.139006629,9.133008973
0.331009026,0.141129594,5.854191763,5.896280827,5.984733321,5.961521248,5.890605586,5.895031247,5.890388832,5.871027389
0.465073629,0.187134955,8.137439192,8.191080311,8.259405218,8.181622127,8.170146424,8.180606789,8.165050171,8.15889564
0.335798262,0.140035366,5.800397583,5.836715045,5.915653383,5.928800277,5.835658671,5.836159855,5.838789233,5.814924568
0.445815359,0.179137526,7.740786482,7.789630951,7.856385513,7.805874877,7.773508565,7.781001852,7.770899725,7.76032427
0.560063341,0.217238346,9.631937989,9.6881324,9.734186812,9.652624023,9.661089798,9.672055798,9.65574324,9.654415753
0.521846662,0.20512359,9.030495203,9.08565462,9.140657985,9.060663819,9.061076168,9.071833555,9.055834722,9.05255897
0.6123978,0.232006237,10.36546611,10.41896155,10.44690705,10.3886945,10.39198167,10.4004777,10.38883519,10.38686428
0.813218421,0.287075901,13.10116613,13.14069409,13.09401574,13.1477716,13.11697003,13.11357084,13.12432201,13.11697731
0.716457588,0.262148108,11.86245,11.91233633,11.90677409,11.88410409,11.88401371,11.88877503,11.88424103,11.88240453
0.687875449,0.25429392,11.4722807,11.52411815,11.5291245,11.49074654,11.4953629,11.50179257,11.49411698,11.49301568
0.753576296,0.271888551,12.34642942,12.39274383,12.37198018,12.37613991,12.36584987,12.36774961,12.36858156,12.36495518
0.844048321,0.295101204,13.4999402,13.53635487,13.47684219,13.55378994,13.51393978,13.50806573,13.52345528,13.51450607
0.974124639,0.326032013,15.03760238,15.05426457,14.93119129,15.14697807,15.0428975,15.02215193,15.06530929,15.04426726
0.916071055,0.311634666,14.32202771,14.3461664,14.24955604,14.41167346,14.33098672,14.31598192,14.3484054,14.33168319
0.626943415,0.227612876,10.14917993,10.18272905,10.17834106,10.24552893,10.17179568,10.16675435,10.18019192,10.16259958
0.327041932,0.137336138,5.666377625,5.702630856,5.783865514,5.796300733,5.701994694,5.702563833,5.705050877,5.680878917
0.380362812,0.155734499,6.579469948,6.620545574,6.694099027,6.683418552,6.613650404,6.616772233,6.614636138,6.595900198
0.491146879,0.189580457,8.260026398,8.301227151,8.344750038,8.347332482,8.289589596,8.29139139,8.291907878,8.276506699
0.511011655,0.19985781,8.769444046,8.820173768,8.871831812,8.817904363,8.799747771,8.807677002,8.796891512,8.789735935
0.543488088,0.209361434,9.241416303,9.291237693,9.332748279,9.288562736,9.270210561,9.277120185,9.268283076,9.261344859
0.204835349,0.089302704,3.283618036,3.295567685,3.375561582,3.523059556,3.320341437,3.306189122,3.335688717,3.288397896
0.258244291,0.110370405,4.328695844,4.351437086,4.432215013,4.519632343,4.364963783,4.357359112,4.374842578,4.337792341
0.441938519,0.169968386,7.287188899,7.317992014,7.360145733,7.420900748,7.317096702,7.312561356,7.324712359,7.299510145
0.272634408,0.11442792,4.530235241,4.552227293,4.628015854,4.721897476,4.565777142,4.557488582,4.576264907,4.539032062
0.218804296,0.096109425,3.621059017,3.638759949,3.72312414,3.836765948,3.658146502,3.647667368,3.670395729,3.62813939
0.246210852,0.106850324,4.153880084,4.176960783,4.261502746,4.345292499,4.190707801,4.183482861,4.200240812,4.163112364
0.336975696,0.142479989,5.921342379,5.962370836,6.047687972,6.031801885,5.957331426,5.960971458,5.95779424,5.937753762
0.656110328,0.245219697,11.02158494,11.07481062,11.09045295,11.03945054,11.04622601,11.05398753,11.04378705,11.04287522
0.758377325,0.272660557,12.38490796,12.42965835,12.40536124,12.41981764,12.40386937,12.40466125,12.40755253,12.40280811
0.541783969,0.206061698,9.07815844,9.121700078,9.154744431,9.14924278,9.105987964,9.108715211,9.107614881,9.095575095
0.363567975,0.151068807,6.34770609,6.389813936,6.469414991,6.450212284,6.382759953,6.386785616,6.382945075,6.364549228
0.318483239,0.135782726,5.589022791,5.627663944,5.714628425,5.711187181,5.625392139,5.627668321,5.626980073,5.604479252
0.390733626,0.161488699,6.864640178,6.91156864,6.990617949,6.944996305,6.899352107,6.906260694,6.897136365,6.883411563
0.465483609,0.186042592,8.083455962,8.134347022,8.19864907,8.137953127,8.115692308,8.124306455,8.112167266,8.103812386
0.485219803,0.194137986,8.484983038,8.540562752,8.606151238,8.518912374,8.517166706,8.528669578,8.511221805,8.507214924
0.446051,0.181228841,7.84420223,7.897608493,7.97078647,7.892047736,7.877667083,7.88821127,7.872463523,7.865564735
0.410674871,0.166851733,7.131084706,7.176388308,7.247689217,7.214659598,7.164693727,7.170261869,7.163655945,7.149206147
0.899964432,0.307038359,14.09373864,14.11859211,14.02739022,14.18303903,14.10348988,14.08916767,14.12029744,14.10368003
0.806996269,0.285427919,13.01928555,13.05937792,13.01519891,13.06467011,13.03544305,13.03250055,13.04239479,13.0353225
0.547562763,0.212841396,9.413737308,9.468612244,9.51619878,9.441225445,9.44319475,9.45343583,9.438441163,9.435687282
0.613748281,0.230933796,10.31252828,10.36267066,10.38547926,10.34820836,10.3384341,10.34466831,10.33721413,10.33258523
0.844643825,0.293991722,13.44512248,13.47862059,13.41479767,13.50988744,13.45861593,13.45078185,13.46979981,13.45852172
0.873383059,0.302031436,13.8444748,13.87633264,13.80234039,13.91123245,13.85649448,13.84719816,13.86897658,13.85721794
0.928471782,0.315657862,14.52174251,14.54642519,14.44720704,14.60752611,14.53027212,14.51547435,14.54753817,14.53161558
0.891038086,0.304960754,13.99044259,14.01675318,13.93005759,14.07554921,14.00080793,13.9875743,14.01667262,14.00096683
0.798982877,0.279852754,12.74311873,12.77613841,12.72408589,12.81635331,12.75844481,12.75086905,12.76932254,12.7563266
0.275900517,0.116051022,4.610695829,4.634104002,4.711015935,4.796539284,4.646334637,4.638952711,4.656057381,4.620059098
0.764381689,0.270516372,12.27927893,12.31504871,12.27634232,12.34718986,12.2965073,12.29121103,12.30538054,12.29358684
0.522511082,0.19575654,8.567404047,8.600946091,8.625024582,8.679023101,8.594390619,8.59066787,8.601467573,8.580820865
0.395068902,0.160465885,6.814347755,6.855978717,6.926311908,6.914054899,6.848004173,6.851311422,6.84886002,6.83100014
0.394085138,0.157889836,6.686917318,6.723406964,6.786696553,6.806162692,6.719766673,6.719644541,6.723537769,6.701513176
0.24773904,0.106914317,4.157142231,4.179314556,4.262147948,4.351758249,4.193756102,4.185903688,4.203825748,4.166011161
0.179827568,0.078436304,2.744745902,2.749379517,2.825787833,3.015436003,2.78130919,2.762576053,2.800505687,2.746599348
0.1278228,0.055584532,1.611548689,1.600393122,1.66852707,1.949391301,1.647684118,1.619039917,1.675212763,1.607086462
0.174242308,0.077290778,2.687749093,2.693643309,2.773367405,2.954499066,2.724754186,2.706935731,2.743162063,2.690106779
0.174220384,0.07775218,2.710560724,2.717512324,2.798746184,2.973325116,2.747741189,2.730630876,2.765546662,2.713341364
0.215225666,0.09466684,3.549503636,3.566411552,3.650623754,3.768724419,3.586610101,3.57564543,3.599265563,3.556266802
0.262972179,0.114497557,4.533057732,4.561864415,4.649979267,4.700423409,4.570128458,4.566524378,4.576613206,4.544580405
0.263097244,0.113269095,4.472327078,4.498272571,4.582284207,4.650467794,4.508920511,4.503399427,4.517036144,4.482705276
