Cire_CD,NDRE_CD
0.455814448,0.181577974
0.340982053,0.142369765
0.415592553,0.168832805
0.378144849,0.154298879
0.352842879,0.148166984
0.327045836,0.138427888
0.415254309,0.168194048
0.557787094,0.210778634
0.924060929,0.314429333
0.642608114,0.239511929
0.454261349,0.181712173
0.388837801,0.159388721
0.42710495,0.173953878
0.593000132,0.226414684
0.369984302,0.154289892
0.349554525,0.146359523
0.333134868,0.139472855
0.374354348,0.15271754
0.420687695,0.168571998
0.394387948,0.160738211
0.557592335,0.213982429
0.564844939,0.216769267
0.406948918,0.167434592
0.311113954,0.132775929
0.303038155,0.126506169
0.415360818,0.166132308
0.381897726,0.156017809
0.298339073,0.126901344
0.355556692,0.148651463
0.355445754,0.146978453
0.311899088,0.1331122
0.35972956,0.148709166
0.335517194,0.140039612
0.534683047,0.205337259
0.756074376,0.269541793
0.385489858,0.15599382
0.357658046,0.148305933
0.367527707,0.152588885
0.420036056,0.171059557
0.593964597,0.225613582
0.541985168,0.209001226
0.381709327,0.14952453
0.248213716,0.106318271
0.312916408,0.130275017
0.275967422,0.115562285
0.255410476,0.108240158
0.361075828,0.147048626
0.337135128,0.140111567
0.268635872,0.114572388
0.211060672,0.092883788
0.204339803,0.087726731
0.300807474,0.124883185
0.242514605,0.103191566
0.194579687,0.085188207
0.223931962,0.09752568
0.215119905,0.091554405
0.181343132,0.080807021
0.264732347,0.112908164
0.443660879,0.177112349
0.621976715,0.233339414
0.534134412,0.208381341
0.248106792,0.106611578
0.195695745,0.08505358
0.222204873,0.096590273
0.323101717,0.136511444
0.537003069,0.20863199
0.73054715,0.261673484
0.459551714,0.17422319
0.257371651,0.110155158
0.406410582,0.159537178
0.286802108,0.118754617
0.205936389,0.088331461
0.27660403,0.115394473
0.23523431,0.098571637
0.245231524,0.104282564
0.203070558,0.088106944
0.183224559,0.079490772
0.296545244,0.123682734
0.307795233,0.130236552
0.281712447,0.120635181
0.332982285,0.138148949
0.335627428,0.138232346
0.334790333,0.141134287
0.38624903,0.159690032
0.52169031,0.203884122
0.526180388,0.205169627
0.368268844,0.153273733
0.254282893,0.107847375
0.353338827,0.143985802
0.477671541,0.188260987
0.601673056,0.228313348
0.4670016,0.187646542
0.674045092,0.248003144
0.46449893,0.178705911
0.273476507,0.117615237
0.317947425,0.131024556
0.249016175,0.105760642
0.211447369,0.090924461
0.256522155,0.106854968
0.229623073,0.09575112
0.225224774,0.09582143
0.206839081,0.089232832
0.181242411,0.079041268
0.303125078,0.126996493
0.382406961,0.158518773
0.431684497,0.175571134
0.564392418,0.215066759
0.438847702,0.176035849
0.379917798,0.157835143
0.289655416,0.12378204
0.281819033,0.11970277
0.316925662,0.134514509
0.291763096,0.125393928
0.307469599,0.128391032
0.473144047,0.184541192
0.611136469,0.230766971
0.585397382,0.223286735
0.473752775,0.190103682
0.538669377,0.208387963
0.415061745,0.164157643
0.21304564,0.093086105
0.308093351,0.1288219
0.227331022,0.097693429
0.212249824,0.091667831
0.240118956,0.102705585
0.247657327,0.10401328
0.183232517,0.080008249
0.203208113,0.088154697
0.239591888,0.103284951
0.321829897,0.133720801
0.406179874,0.166168579
0.446942934,0.179522497
0.598028096,0.226243608
0.418164613,0.170475623
0.39245984,0.162788334
0.291743824,0.124296188
0.239478497,0.103789731
0.270556171,0.116895244
0.311750865,0.133820645
0.342751454,0.141926779
0.393001207,0.158136421
0.485260332,0.192489964
0.564749875,0.218668815
0.648441573,0.243400337
0.333862028,0.13985288
0.333557699,0.140877542
0.282435671,0.11731446
0.403714124,0.162254414
0.250240055,0.105778551
0.226490853,0.097069258
0.488514492,0.190218289
0.283030977,0.11860251
0.240569941,0.103655115
0.230353339,0.098514284
0.289006403,0.121696654
0.420853555,0.168917263
0.362636232,0.149809841
0.438567535,0.173368893
0.570667345,0.215449615
0.348763415,0.146452146
0.331796588,0.141212792
0.343015541,0.143090552
0.272920227,0.115845656
0.276077705,0.116894422
0.271911805,0.117441358
0.34476644,0.144449284
0.328491948,0.136594733
0.47715826,0.190651739
0.595707593,0.227952509
0.697236643,0.256603553
0.370002409,0.153300827
0.299589425,0.126674246
0.280828713,0.117063712
0.387234198,0.156712344
0.287689808,0.120254439
0.216270787,0.092774502
0.390912875,0.154842386
0.313344975,0.129649736
0.260279651,0.110547054
0.269889583,0.114487758
0.24363494,0.102699566
0.44635826,0.177195196
0.35984535,0.149202334
0.627472003,0.229244483
0.660014927,0.237340632
0.469198884,0.183530859
0.352800762,0.147359433
0.31463379,0.132312982
0.348051133,0.144027099
0.376237331,0.155117018
0.275964674,0.118949671
0.386505549,0.159980148
0.34670854,0.143340039
0.45183399,0.181069814
0.562394084,0.217507372
0.689266175,0.253571315
0.321582185,0.134811618
0.306406917,0.130114997
0.25390012,0.109189009
0.291174979,0.123801859
0.291542625,0.123152411
0.171165686,0.074294206
0.258901545,0.108479083
0.30071204,0.125516481
0.266250012,0.112492341
0.25220827,0.10786565
0.264216407,0.112907598
0.295725518,0.123662377
0.315707152,0.132771251
0.453336263,0.175922591
0.580231916,0.216002505
0.514720004,0.199495942
0.368779498,0.153355965
0.349785608,0.146570644
0.296086838,0.125496509
0.282344899,0.120983161
0.266796001,0.115418367
0.354792312,0.146961547
0.334980073,0.13860831
0.381743568,0.156505415
0.473060924,0.189090246
0.697722379,0.256018335
0.171681763,0.074968603
0.212664657,0.093422033
0.294021668,0.12651947
0.287354919,0.123060134
0.258690395,0.111325121
0.145172632,0.063849026
0.192383205,0.082962348
0.220507281,0.094855308
0.21098655,0.091848993
0.222159815,0.09734773
0.239051897,0.103476292
0.250141436,0.105246039
0.266800616,0.114064869
0.296199131,0.124613916
0.450314224,0.177634696
0.386994634,0.157680893
0.339157233,0.143859247
0.294503671,0.125354528
0.25838731,0.111046521
0.271366172,0.11711013
0.326802877,0.137156422
0.308778773,0.13104423
0.274855223,0.116367246
0.33792101,0.142445351
0.381114411,0.158466057
0.460819033,0.183300325
0.074893791,0.034106405
0.125647263,0.056163097
0.199705325,0.087117776
0.164729746,0.071639592
0.216638953,0.093718044
0.092327955,0.041092428
0.081544438,0.036610061
0.081455635,0.03702473
0.079587976,0.036122098
0.108327746,0.04892432
0.137288502,0.060738424
0.119232021,0.052363955
0.149208026,0.066059479
0.180797369,0.078837783
0.255993635,0.109451419
0.240135028,0.103590498
0.226300323,0.098767068
0.216625824,0.094405317
0.148112761,0.064949624
0.181282297,0.079389738
0.220684642,0.096162691
0.195561392,0.086283166
0.135641868,0.060092434
0.139523247,0.062729768
0.18059681,0.080365156
0.197064556,0.086165629
0.171440711,0.074609318
0.171566305,0.075813696
0.19936954,0.085658884
0.18209383,0.078049555
0.284542896,0.120439544
0.126317453,0.055854019
0.147647046,0.065293745
0.128643942,0.057739522
0.151508768,0.067469398
0.200970219,0.087315469
0.332707975,0.136490008
0.298682243,0.124159854
0.193975922,0.084249959
0.32065388,0.132636985
0.25244506,0.107745432
0.301132793,0.127183127
0.221470978,0.097393739
0.274881437,0.116557398
0.341244159,0.140998233
0.532366653,0.204974077
0.342101407,0.143705236
0.341568784,0.14430332
0.309731469,0.131213393
0.341884972,0.144240186
0.351321679,0.147143308
0.366889067,0.151484685
0.278737529,0.118692798
0.218951564,0.095469968
0.232891257,0.09909831
0.260619543,0.109374493
0.256915525,0.108958375
0.155312982,0.067942499
0.217609904,0.093833617
0.276075489,0.116330487
0.283680091,0.121656671
0.329583224,0.137687534
0.445558823,0.178121812
0.388615695,0.158315153
0.234140499,0.101811286
0.241643851,0.104865014
0.277817774,0.118027397
0.323140789,0.135074908
0.434026136,0.175313657
0.436297284,0.175679089
0.411159627,0.166304145
0.528382602,0.205221982
0.330722327,0.138252291
0.322273559,0.136242943
0.302353435,0.126867954
0.434328537,0.175678788
0.506365359,0.19727306
0.51657891,0.200665709
0.291720098,0.124536957
0.356833951,0.149419701
0.231111975,0.099752237
0.243615769,0.105052407
0.214938624,0.093175054
0.137703041,0.060754328
0.24886381,0.106458762
0.618768741,0.232249157
0.426196442,0.172592354
0.27810702,0.119049996
0.291517084,0.124345032
0.247841695,0.107114822
0.241484296,0.104947115
0.205007347,0.088868537
0.316221588,0.131877851
0.435569614,0.173906818
0.401517842,0.165690365
0.494981347,0.196079577
0.410089978,0.166722655
0.522034633,0.204619589
0.533834247,0.207718633
0.357415513,0.148364056
0.319772426,0.133331268
0.630801772,0.235111621
0.800174492,0.284425455
0.795827963,0.282834936
0.239260077,0.103672339
0.239884836,0.1042649
0.184924073,0.081060327
0.194288003,0.084976638
0.229782792,0.100387989
0.152822504,0.067248511
0.232873134,0.100508045
0.534436471,0.204798232
0.270267436,0.115164348
0.2345073,0.10271345
0.238843821,0.103023892
0.226905057,0.098846022
0.242878114,0.104574993
0.233354867,0.098792455
0.299163595,0.125718699
0.323234726,0.135989116
0.344355457,0.14523855
0.476636802,0.191157396
0.457397476,0.182420392
0.650714748,0.243147182
0.361650504,0.149118091
0.298305514,0.127390644
0.500954825,0.192786786
0.448438257,0.179803981
0.732932053,0.266340999
0.591015687,0.224650819
0.143980445,0.064324001
0.166860514,0.073736821
0.192067179,0.083173359
0.198459639,0.086590473
0.23398693,0.101975926
0.155079221,0.068482523
0.172579074,0.076234754
0.231299363,0.10095829
0.358950651,0.144434294
0.25758021,0.111219206
0.21950147,0.094462539
0.255897773,0.109842034
0.278170128,0.119289495
0.224124887,0.097438711
0.271222484,0.116139176
0.323087645,0.137329808
0.371065639,0.155490804
0.50249999,0.197550758
0.655624692,0.24230325
0.787385927,0.27943388
0.383157524,0.152798307
0.256041359,0.110610507
0.46165121,0.179301005
0.417164385,0.170389823
0.493040721,0.196295799
0.479281405,0.190990834
0.14955109,0.066590097
0.165631637,0.072684959
0.189761815,0.081835058
0.225912266,0.097709827
0.258902463,0.112249668
0.284596834,0.120919581
0.181933764,0.07901035
0.219652172,0.09599566
0.194331553,0.084225556
0.227482978,0.098097774
0.280560547,0.118422794
0.288616485,0.122520679
0.218694368,0.094923572
0.180328276,0.07912566
0.196748484,0.086123883
0.284020102,0.122980894
0.333475121,0.14123214
0.461742558,0.183042947
0.94736524,0.316634255
0.714150736,0.258600615
0.283838925,0.11763484
0.232257153,0.100154244
0.37784848,0.151082189
0.466374939,0.185607415
0.621851075,0.233755691
0.536239029,0.207998067
0.208560139,0.090761802
0.215956577,0.092909863
0.249519142,0.106023631
0.277800792,0.11800472
0.384721662,0.159228981
0.351496372,0.1472803
0.267070992,0.111262869
0.25418541,0.108695753
0.231534684,0.100686494
0.293557643,0.124596357
0.339390132,0.140280909
0.371346477,0.15475833
0.367540733,0.151356669
0.307018566,0.129431949
0.316749002,0.1326493
0.385453374,0.159490736
0.329731093,0.139864114
0.484575275,0.190200237
0.752006281,0.263918837
0.719165636,0.255626248
0.258997653,0.110793134
0.375617751,0.154243252
0.513157667,0.197441969
0.521464432,0.20433479
0.570788227,0.219967105
0.71440465,0.260250482
0.250890398,0.108297223
0.23411478,0.101401064
0.271466725,0.116283444
0.292365628,0.12511744
0.431372781,0.174182306
0.29040798,0.122667523
0.233752233,0.099351751
0.246440736,0.105454187
0.208431772,0.091657542
0.282820414,0.122179868
0.341574837,0.143404467
0.472643813,0.189786413
0.433417915,0.175762535
0.284149022,0.119401955
0.313689123,0.131581817
0.387985757,0.159721764
0.352145567,0.147593714
0.324092567,0.137393235
0.3096597,0.13054911
0.330657126,0.138929039
0.298834196,0.127094393
0.401684667,0.163717991
0.665441375,0.242043612
0.422323247,0.171422404
0.44500409,0.180248549
0.684863771,0.251486539
0.184648911,0.081168649
0.218525711,0.095695192
0.239216078,0.10282328
0.379694528,0.156118832
0.634658934,0.237055696
0.360021871,0.14179843
0.170562218,0.074701213
0.18597755,0.081690276
0.17992973,0.079731507
0.213630157,0.094733463
0.276907026,0.116319948
0.514294775,0.202354782
0.447612694,0.180221825
0.300617926,0.126976039
0.322492917,0.136286016
0.362177704,0.152180355
0.280851866,0.121320406
0.240444683,0.104755914
0.235406476,0.101836686
0.25981531,0.111647271
0.292172018,0.126114137
0.299822184,0.127138145
0.457755988,0.181915973
0.229392508,0.100021514
0.336748843,0.142947196
0.409159254,0.164279713
0.219657973,0.095300232
0.261420814,0.112235273
0.314092226,0.13104971
0.612389401,0.228854508
0.626271265,0.234954482
0.212972952,0.089607365
0.17516898,0.076304276
0.339799453,0.140503809
0.254156555,0.110137081
0.279805543,0.120607927
0.297539747,0.122552035
0.318559674,0.134817398
0.305813355,0.130450511
0.310552561,0.129911485
0.376568151,0.156082449
0.453387533,0.183552829
0.322634058,0.136397277
0.242896209,0.104142068
0.279949125,0.115354778
0.342772882,0.140428384
0.29459403,0.126588988
0.329547069,0.139847721
0.554599356,0.211715153
0.29247076,0.124739962
0.377184939,0.156988288
0.454440802,0.179846509
0.212766808,0.093035775
0.255212827,0.1088878
0.384417186,0.155349797
0.579990737,0.221431206
0.497922858,0.196883951
0.204234751,0.086940717
0.22926591,0.097369959
0.410859199,0.166108146
0.331841767,0.138675763
0.341598536,0.142125685
0.313327096,0.127008396
0.305000022,0.129852302
0.311287697,0.132347347
0.309569835,0.129820891
0.401016936,0.164362609
0.435467094,0.176660015
0.460844203,0.185131487
0.413895277,0.167318068
0.297248608,0.123308083
0.304714666,0.127216589
0.25382651,0.109414288
0.33806386,0.141854475
0.465254854,0.183751122
0.294256916,0.12130514
0.516166685,0.202363152
0.490754836,0.193262575
0.259804994,0.112999271
0.310539678,0.13247471
0.505504663,0.197649559
0.545612714,0.211234966
0.313800099,0.132405446
0.195692311,0.083781027
0.201075622,0.086296652
0.220886758,0.093553489
0.188205814,0.081502473
0.203447686,0.089674037
0.270932082,0.112615538
0.267890669,0.115635076
0.354090539,0.147936405
0.314133904,0.13092937
0.440014902,0.176771638
0.448603489,0.180522524
0.455277308,0.183939804
0.417882461,0.170854262
0.302611107,0.126484116
0.255282736,0.108869061
0.245425387,0.105840284
0.323992445,0.13520847
0.522042474,0.200559904
0.471063785,0.18263522
0.601158831,0.229689935
0.51831898,0.203700936
0.223129846,0.097929928
0.262635186,0.113764354
0.355253659,0.147351076
0.345296796,0.144247875
0.307733185,0.130501212
0.263372858,0.107646956
0.226460081,0.09686466
0.242028899,0.103291973
0.1625487,0.071242196
0.239182789,0.104605094
0.237571898,0.100265504
0.247137941,0.107563603
0.393068628,0.160363918
0.372976891,0.153765045
0.4662591,0.18563423
0.407243151,0.166694863
0.404087915,0.166181249
0.341364914,0.143987755
0.251785009,0.107814422
0.254449682,0.110028204
0.285363453,0.122541693
0.395157245,0.161672792
0.503567313,0.196455818
0.317323441,0.131383909
0.484909433,0.193644213
0.508561447,0.201265819
0.142901985,0.06335
0.178758692,0.078350681
0.190008287,0.082201597
0.210747949,0.090523396
0.299170206,0.127266038
0.775613417,0.27393465
0.27253028,0.115830552
0.215809969,0.093720677
0.333772712,0.137256326
0.271510501,0.116996721
0.289042872,0.11964109
0.245540169,0.106523358
0.354678347,0.145760866
0.385384334,0.159118591
0.46119937,0.185519221
0.425646756,0.173343836
0.364054545,0.152363136
0.362644014,0.150501354
0.256736792,0.109357681
0.216099837,0.093756574
0.253326631,0.109354872
0.517399946,0.201999735
0.367596435,0.153735556
0.275567553,0.113006067
0.506444652,0.201106211
0.478249206,0.190779609
0.14900784,0.066091107
0.175171941,0.075931782
0.169194011,0.072964506
0.213793252,0.091627065
0.316479982,0.132465301
0.928232509,0.314292756
0.635394033,0.230695347
0.387935682,0.152372853
0.198409229,0.085747574
0.26275004,0.112553666
0.31111454,0.12600664
0.207160482,0.090364446
0.251559359,0.108971935
0.232373418,0.100998586
0.362953737,0.150317889
0.556835473,0.215824119
0.324575086,0.136537722
0.254870436,0.109361752
0.246954714,0.105656684
0.175089019,0.076611839
0.253671656,0.108907499
0.39120975,0.16153955
0.321399193,0.13713547
0.30041456,0.123790314
0.512948136,0.202205775
0.497193231,0.196041421
0.205808673,0.08442118
0.09616432,0.0425103
0.14808439,0.064229472
0.193216381,0.083898008
0.402738674,0.162587127
0.924896527,0.312339062
0.805089758,0.279210728
0.544334768,0.203113385
0.147668544,0.065147828
0.302533844,0.126376479
0.222939728,0.094450031
0.172406886,0.076271771
0.235346877,0.102788537
0.165357741,0.072500671
0.220926587,0.095400096
0.447986723,0.179535984
0.314320838,0.131536488
0.192999204,0.083631196
0.21736936,0.093977513
0.17694021,0.07749284
0.224807801,0.097215316
0.2537723,0.108378539
0.280101544,0.118463178
0.198771172,0.085313538
0.35024942,0.146628794
0.410330475,0.166255868
0.175160992,0.074642388
0.164375014,0.072191068
0.22537315,0.097003794
0.361789959,0.14796471
0.695472291,0.253666348
0.372319084,0.144038433
0.328863721,0.133431294
0.538757049,0.203838958
0.360643317,0.145508951
0.419569164,0.171778613
0.401331783,0.161624171
0.423018501,0.171108336
0.318731092,0.134542179
0.261767649,0.11154274
0.290135533,0.12316938
0.272445469,0.116768496
0.276947158,0.118488718
0.309396854,0.13230433
0.270742934,0.114940837
0.238649534,0.102334319
0.296051045,0.125855522
0.334295729,0.138001726
0.285929247,0.121905032
0.249081092,0.102647957
0.493591412,0.196415599
0.503984264,0.199227091
0.147177708,0.065507103
0.223907357,0.097381633
0.217155335,0.094208171
0.384776136,0.155747757
0.467141117,0.183918269
0.143688829,0.061484325
0.275209409,0.116902922
0.420533869,0.166483341
0.436353678,0.174430187
0.391570171,0.160675045
0.427529151,0.170236434
0.305544522,0.129572454
0.342624703,0.14315247
0.271933168,0.116905955
0.342475207,0.143909243
0.231101534,0.099395694
0.28365657,0.121702834
0.301298987,0.127695499
0.233936419,0.100184566
0.471373667,0.182320503
0.727224671,0.25932639
0.421780556,0.17043462
0.311819989,0.132727897
0.234810129,0.097855777
0.467000218,0.187729529
0.499862926,0.197971111
0.166835415,0.072971051
0.389018491,0.159572026
0.201029184,0.087029312
0.211817297,0.09113118
0.247469484,0.105495504
0.122952665,0.053607517
0.23295741,0.101994863
0.236784954,0.101834416
0.237833763,0.101542255
0.267304551,0.112704255
0.310883875,0.128021868
0.265018347,0.113465208
0.332058565,0.140778912
0.228917069,0.100336845
0.293755776,0.125683187
0.233755941,0.101726461
0.196204659,0.084624237
0.255123628,0.108543441
0.18935496,0.081540299
0.494376629,0.192785982
0.552448566,0.210089221
0.396655106,0.162160011
0.309757026,0.132407691
0.284526355,0.117747942
0.4031259,0.165734874
0.382870144,0.158209789
0.177519865,0.078153828
0.455055267,0.17942757
0.397094309,0.16070392
0.205167497,0.088967784
0.240766333,0.1034045
0.131928454,0.057076543
0.217132358,0.094400429
0.249018292,0.107502148
0.233322461,0.10068427
0.286677149,0.120291165
0.361686598,0.146647966
0.266942365,0.114283504
0.344696028,0.145790737
0.282827814,0.121085078
0.364354226,0.1520645
0.27420831,0.117157734
0.28595022,0.122480812
0.225369441,0.096809379
0.173523625,0.074373793
0.224653335,0.097013805
0.338152821,0.14314622
0.403025755,0.163084094
0.418644251,0.169260969
0.260837643,0.109608814
0.394178022,0.162773056
0.377025594,0.155497527
0.217057471,0.094637656
0.598152208,0.226979394
0.523719491,0.203422713
0.288084852,0.12194622
0.299422269,0.125770702
0.141222486,0.060317566
0.210357994,0.090607868
0.240912787,0.103606305
0.253422418,0.108931455
0.305450916,0.12834415
0.381721171,0.154446064
0.360119034,0.148319518
0.554311719,0.212988059
0.358272977,0.148488948
0.45145613,0.181392982
0.360112083,0.148546778
0.269154154,0.116278833
0.329188765,0.136837541
0.151559396,0.065552491
0.242038183,0.10381028
0.376228151,0.156440257
0.375757684,0.15274304
0.389364665,0.156718124
0.333150404,0.136671605
0.456836095,0.181841677
0.362583804,0.150879242
0.328396399,0.13981081
0.424956298,0.173480158
0.452211588,0.182197258
0.315443968,0.133072075
0.301368899,0.127213755
0.190117131,0.080610867
0.267483564,0.112886016
0.250367466,0.107128105
0.25215644,0.108890876
0.325425137,0.136857411
0.387251603,0.158804097
0.421973091,0.171123478
0.703492799,0.257449739
0.437268922,0.176237338
0.527479842,0.205533771
0.429471702,0.171368868
0.280426726,0.121345114
0.42580037,0.172374601
0.281243709,0.118280654
0.319341547,0.132192997
0.485380984,0.191055619
0.505560365,0.197808756
0.407962311,0.165984632
0.509591654,0.195955493
0.760099349,0.273571138
0.478274816,0.190265016
0.308594743,0.131325931
0.427442909,0.172979848
0.39052932,0.158469639
0.26565626,0.114354383
0.384542451,0.157758476
0.246520809,0.102462363
0.273349687,0.116560375
0.259837354,0.111070335
0.255210715,0.109887009
0.300267203,0.126985142
0.382511785,0.156814372
0.352487135,0.148407907
0.426435951,0.172256902
0.371044032,0.152555297
0.526730065,0.205740622
0.478216626,0.190305306
0.360137377,0.150543502
0.314828088,0.130422988
0.351481153,0.141983556
0.687037531,0.253377937
0.725390912,0.263094446
0.641432384,0.240254733
0.348154413,0.144984737
0.350353234,0.143491518
0.684242574,0.253356564
0.470229674,0.186143043
0.242264641,0.105574613
0.200702623,0.086572069
0.256820079,0.109429269
0.256922992,0.110978703
0.334592523,0.139685666
0.3080558,0.128203498
0.347380948,0.145931463
0.408372676,0.166725718
0.36528482,0.151947262
0.309961135,0.129872079
0.305300862,0.128704542
0.274216503,0.117222174
0.379116519,0.156808986
0.286270125,0.122079812
0.480162896,0.191740412
0.2922115,0.124808914
0.343116828,0.143744317
0.330449689,0.136845925
0.282593389,0.1168101
0.50308394,0.19669945
0.453065353,0.182292949
0.510419047,0.200236437
0.305435079,0.129762787
0.318778573,0.133510069
0.527331404,0.206430642
0.440222891,0.176880156
0.238895805,0.102666646
0.249997932,0.10622568
0.223515192,0.095488678
0.272964883,0.117319527
0.325223642,0.137232016
0.263157133,0.110827238
0.440197088,0.176426051
0.542123473,0.21175441
0.402099476,0.164485099
0.266287597,0.112801851
0.252998389,0.107429472
0.233730043,0.10155943
0.311911582,0.13233771
0.219348778,0.094358227
0.400961545,0.163842581
0.25016446,0.109137328
0.377500536,0.155585495
0.401213459,0.163452655
0.293796753,0.123705752
0.299968036,0.127465161
0.36722977,0.152819303
0.416514331,0.169035601
0.267219317,0.1141041
0.274445996,0.114854395
0.502668771,0.198046755
0.455661128,0.182308271
0.557366078,0.214752771
0.481789399,0.191351206
0.320947117,0.135174232
0.299151157,0.127242995
0.340578766,0.14203698
0.233794222,0.098953417
0.453236483,0.180780172
0.541022244,0.211368524
0.571011616,0.220815489
0.307666508,0.12960118
0.294142515,0.124652298
0.299648805,0.127826943
0.379092914,0.157064139
0.378709635,0.154363288
0.415875217,0.169437872
0.265035556,0.114810935
0.376631473,0.156420498
0.378697894,0.156163445
0.276900294,0.118577994
0.282417,0.121162662
0.378719333,0.156642114
0.528677419,0.205722924
0.520717235,0.200390041
0.383601894,0.151505768
0.530592767,0.207787227
0.511052328,0.200942786
0.737340473,0.266839947
0.553259898,0.214750827
0.30789189,0.13094272
0.263364192,0.114443814
0.277784538,0.118650512
0.210981435,0.090398894
0.375758615,0.155767098
0.330607428,0.139856106
0.365767094,0.151677601
0.246674859,0.105966198
0.248908596,0.10607558
0.324062659,0.136724426
0.300410521,0.127940652
0.348921971,0.144716433
0.285845267,0.120532365
0.219059397,0.095145051
0.282976843,0.121417036
0.315653347,0.132724895
0.338499725,0.141164452
0.292701723,0.124977465
0.354967528,0.147534864
0.559856957,0.214052892
0.562991584,0.215036157
0.564349626,0.212837478
0.799413791,0.283555727
0.606556047,0.229171116
0.747632062,0.265660113
0.559359534,0.211692387
0.2041348,0.089205249
0.260911438,0.113611146
0.159999987,0.071848611
0.123671385,0.05445918
0.313434195,0.132489319
0.316280992,0.133803438
0.298545808,0.127677124
0.215544902,0.092421922
0.240586335,0.102980205
0.279205638,0.119219659
0.246575406,0.107627708
0.277237,0.119419269
0.255602548,0.111229101
0.154538584,0.067778342
0.343197403,0.14324409
0.634932669,0.235474705
0.612553746,0.227737931
0.228572012,0.099735834
0.330654508,0.139821918
0.566097214,0.218815127
0.445700014,0.178240063
0.459444735,0.179588768
0.72826502,0.26354607
0.557424433,0.214935346
0.7055788,0.253616031
0.394205868,0.161218677
0.248063804,0.106759286
0.294932953,0.127328588
0.259830659,0.112448791
0.152191467,0.066824294
0.301716193,0.129670778
0.33936592,0.141505443
0.407430824,0.166040684
0.326893214,0.134741023
0.332742642,0.137643704
0.300958409,0.127388808
0.295571382,0.126801654
0.224507272,0.097769844
0.335214379,0.142733328
0.244698029,0.104193037
0.337778322,0.14064234
0.808373545,0.281372347
0.715435883,0.257006554
0.283661177,0.121358713
0.365851425,0.152380405
0.570696148,0.219210568
0.449441964,0.178847076
0.544888232,0.205451293
1.00747386,0.331800108
0.505341863,0.19668266
0.614829546,0.222983663
0.261111595,0.110996931
0.24656848,0.104976112
0.312011022,0.133629997
0.328886153,0.138815413
0.168494278,0.072518037
0.31998449,0.13583648
0.333258434,0.138840626
0.341262354,0.140988545
0.432279787,0.171015877
0.408894857,0.164568153
0.283443007,0.119577314
0.371463452,0.152582239
0.276628615,0.117216323
0.383382664,0.159166319
0.214540887,0.093953316
0.405851207,0.164232619
0.557948469,0.214237505
0.343352289,0.141807614
0.347699361,0.14542928
0.431177879,0.17499283
0.628713377,0.234928723
0.902246488,0.307696368
0.920739918,0.312484663
0.990272128,0.32780436
