Cire_CD,NDRE_CD,Predicted_Huber,Predicted_M-estimators,Predicted_Linear Regression,Predicted_Ridge Regression,Seed_Method 1,Seed_Method 2,Seed_Method 3,Seed_Method 4
0.293256977,0.124305173,5.019919467,5.050014564,5.131703732,5.178004352,5.055934911,5.052809604,5.062069728,5.031957506
0.40493205,0.164851649,7.031825978,7.076568348,7.148637034,7.118356258,7.065582823,7.070848019,7.064791864,7.049722926
0.347124905,0.145770242,6.084673767,6.126141844,6.209316718,6.191993469,6.120310456,6.124116184,6.120651535,6.101260998
0.250725253,0.107273691,4.175102504,4.196029117,4.276276608,4.373981855,4.211385833,4.202661639,4.222202688,4.183473149
0.311090326,0.129149323,5.2605735,5.289323962,5.364238038,5.421127734,5.295620516,5.291369069,5.302747008,5.272073685
0.303096419,0.127688043,5.18781021,5.218767575,5.299000026,5.341206151,5.223555995,5.220883251,5.229324476,5.200193156
0.330076497,0.140124691,5.804446583,5.844908151,5.931300341,5.918051603,5.840630931,5.843978883,5.841329136,5.82063121
0.480261804,0.191334556,8.346054985,8.398718011,8.461510398,8.391710659,8.377965002,8.387578127,8.373618179,8.367120195
0.677889342,0.25106295,11.31189091,11.36331028,11.37044504,11.33339149,11.33532219,11.34159852,11.33418781,11.33245866
0.606927367,0.230635873,10.29736004,10.35152907,10.3819242,10.31884593,10.32421575,10.33323203,10.32061638,10.31902765
0.626442247,0.236034802,10.56555193,10.61847096,10.64176706,10.58890477,10.59138444,10.59931662,10.58874416,10.58671954
0.59314674,0.223573814,9.947306507,9.995017714,10.01998637,9.995164816,9.973673686,9.978541401,9.973577091,9.96639099
0.3170862,0.132278731,5.415685499,5.447373912,5.524831319,5.564281693,5.450966224,5.448605607,5.456495682,5.428360864
0.285988786,0.120709985,4.841696253,4.868677864,4.947920994,5.012587064,4.877502292,4.872384765,4.885317979,4.852488898
0.297529694,0.125629269,5.08566099,5.115803214,5.196394323,5.242944435,5.121505335,5.118357435,5.127667458,5.09771788
0.30466629,0.12834448,5.220367165,5.251725731,5.332100689,5.372020505,5.256113421,5.253689368,5.261673331,5.232910591
0.276412183,0.116452204,4.63056428,4.654526158,4.732086035,4.814244304,4.666273022,4.659255289,4.675686942,4.640149031
0.559964172,0.210401031,9.293875149,9.334692817,9.358905843,9.372581486,9.320494152,9.321167471,9.3239026,9.310202216
0.609396627,0.22745736,10.14036382,10.18565146,10.20274237,10.19499267,10.16565085,10.16869021,10.16714027,10.15847888
0.445068299,0.17765602,7.667488594,7.713501162,7.776431969,7.743368843,7.699774727,7.705381668,7.698769042,7.685893621
0.284343124,0.120510667,4.831735705,4.85940094,4.940065038,5.000287888,4.867723427,4.863084404,4.875128974,4.842801799
0.312206536,0.130214312,5.313301301,5.343688433,5.420625773,5.467518584,5.348571616,5.345401692,5.354780254,5.325456154
0.268150887,0.11431548,4.524387928,4.549215154,4.630258393,4.706009443,4.560585294,4.55425155,4.56940176,4.534318819
0.402820899,0.163763462,6.9778873,7.021626118,7.092843242,7.068511446,7.011566954,7.016187075,7.011320715,6.995382827
0.367405379,0.150761147,6.332740957,6.371509827,6.445315891,6.447282677,6.367083283,6.368825048,6.369218405,6.348248505
0.411758,0.164704436,7.024985745,7.064692456,7.127738255,7.129515748,7.05762601,7.059433596,7.059789095,7.04086843
0.429788158,0.173498606,7.460952741,7.508102064,7.576816115,7.534775149,7.494066116,7.500627679,7.492219486,7.47981247
0.399210505,0.164966128,7.037118678,7.086061823,7.165664896,7.108637477,7.071808123,7.079958023,7.068552539,7.056695936
0.548196651,0.212827446,9.413088292,9.467494964,9.514242697,9.442250342,9.442441939,9.452361508,9.437963037,9.434850961
0.732522285,0.265103229,12.00959142,12.05508453,12.03889384,12.04547324,12.02975778,12.03137449,12.03269037,12.02778867
0.680000726,0.251057988,11.31178118,11.36173459,11.36620876,11.33850364,11.33488221,11.34015039,11.33460936,11.33176254
0.633030933,0.238405843,10.68320616,10.73694159,10.75960215,10.70251759,10.70889753,10.71729276,10.70587585,10.70470033
0.564789102,0.216370331,9.589324352,9.640301897,9.677648393,9.629000225,9.617417607,9.624831301,9.615101667,9.60971537
0.369909554,0.15092544,6.341024906,6.378439514,6.449636744,6.460309801,6.375038962,6.375842387,6.377976998,6.355990749
0.231464975,0.09975252,3.801997226,3.819204411,3.899414102,4.01771872,3.838473219,3.827503116,3.85116404,3.8088801
0.366060143,0.149200913,6.255512112,6.291683385,6.362162028,6.380049129,6.289482187,6.289502041,6.293079461,6.269980621
0.233205319,0.099728009,3.800897107,3.816849817,3.894800868,4.02109684,3.837093269,3.825261308,3.850520502,3.807278191
0.27385734,0.116099859,4.612979246,4.637905498,4.717533538,4.793394267,4.648954053,4.642614293,4.657786439,4.622949747
0.485303115,0.190316667,8.296051414,8.342941602,8.39614934,8.362748165,8.326797938,8.332482565,8.32580233,8.314807489
0.445216073,0.175508918,7.561339201,7.602399782,7.658247699,7.655878308,7.592802136,7.595092104,7.594618226,7.577763434
0.410636173,0.16661814,7.119532712,7.164335306,7.234934244,7.205003214,7.153060694,7.158293926,7.15230772,7.13745375
0.354338744,0.147065535,6.149180083,6.188603774,6.266904108,6.263158878,6.184177472,6.18652318,6.185774134,6.164949559
0.351219933,0.144404997,6.017435143,6.05299772,6.126657309,6.146434487,6.051926067,6.051726478,6.055681914,6.031660174
0.274170075,0.115493582,4.583023258,4.606364491,4.683653081,4.769371809,4.618723465,4.611318654,4.6284624,4.592359751
0.642617502,0.239163661,10.72129056,10.77013266,10.78321998,10.75766186,10.74577326,10.75077118,10.74565956,10.7408274
0.696152648,0.256363158,11.57512137,11.62593007,11.62721633,11.59625981,11.59768732,11.60332341,11.5971321,11.59544485
0.659984477,0.245270146,11.02432811,11.07499844,11.08595022,11.05126778,11.04838538,11.05438714,11.04745066,11.04459624
0.523696863,0.204560447,9.002770628,9.055383141,9.106259852,9.042276886,9.03285393,9.041882852,9.029086259,9.023815633
0.382758084,0.158978451,6.740014081,6.786767238,6.867741996,6.822195656,6.775030977,6.781923269,6.772814001,6.758715343
0.39783374,0.164200232,6.999162159,7.047323791,7.126190829,7.073830026,7.033780302,7.041424464,7.030952304,7.018426812
0.593115207,0.224007802,9.968762093,10.01747538,10.04387776,10.01284486,9.995295922,10.00083488,9.994628296,9.988247408
0.595423946,0.22527585,10.0316063,10.0815933,10.10917757,10.07054725,10.05825362,10.06461601,10.05688994,10.0516011
0.720058401,0.260726451,11.79239046,11.83658438,11.82194466,11.8349925,11.81286426,11.81376917,11.81637874,11.81006803
0.380360462,0.157876676,6.685385175,6.731301464,6.811739832,6.77107364,6.720364374,6.726726807,6.718593569,6.70375169
0.400394931,0.164766636,7.027331292,7.075007721,7.152486333,7.10345565,7.061762161,7.06904905,7.059242914,7.046401864
0.304935123,0.128767651,5.241307219,5.273436475,5.354834184,5.39001404,5.277169374,5.275257852,5.282293823,5.254158921
0.505441975,0.195091507,8.533426634,8.577227112,8.620549289,8.608839178,8.562820297,8.566181332,8.56383931,8.550946825
0.300370226,0.124402437,5.025185331,5.050599076,5.123690904,5.199891444,5.060130623,5.053781257,5.069021364,5.035350829
0.348102874,0.144691999,6.03142515,6.069783717,6.148269651,6.150332136,6.066507869,6.068219549,6.068632046,6.046768577
0.546913576,0.212197827,9.381875716,9.435744162,9.482076314,9.4132554,9.411194278,9.420769792,9.407005609,9.403423094
0.346920824,0.141734236,5.885108943,5.917600546,5.988064946,6.026320471,5.919273177,5.917072205,5.92472331,5.898105584
0.319568237,0.134295586,5.515564007,5.550098234,5.630926088,5.653062622,5.551210345,5.550723403,5.55515071,5.529377698
0.378293147,0.157130261,6.648347501,6.694002076,6.774631954,6.735324988,6.683370067,6.689583493,6.681722099,6.666609331
0.330211024,0.136619711,5.631158955,5.663610301,5.738573866,5.774961375,5.666016092,5.663999908,5.67127741,5.644139494
0.305105248,0.127927949,5.19980087,5.229916073,5.308403058,5.356080484,5.235323611,5.232061628,5.241597114,5.211846951
0.587570183,0.22350514,9.943552909,9.994951263,10.02668429,9.97831614,9.970761877,9.97816861,9.968494979,9.964112251
0.653875675,0.243698648,10.9462364,10.99756581,11.01112066,10.97158148,10.97065815,10.97717854,10.96927071,10.96676816
0.562173408,0.217036555,9.622096384,9.676381114,9.719144254,9.649678329,9.650844784,9.660505613,9.646612428,9.643810276
0.427006646,0.174149744,7.492968227,7.543504907,7.617794834,7.554418481,7.526756917,7.535621387,7.522946116,7.513182899
0.327540601,0.139255215,5.761294325,5.801539046,5.888314328,5.876087509,5.79754906,5.800783978,5.798338615,5.777392214
0.357234221,0.149268429,6.258283447,6.30068834,6.382438931,6.360593589,6.293651477,6.297956256,6.293587188,6.275245404
0.374481929,0.154305052,6.508416284,6.550314836,6.62664223,6.610118953,6.542978711,6.546725966,6.543421311,6.525175705
0.409725497,0.165076351,7.043243751,7.085191,7.151977459,7.139618425,7.076338764,7.07967203,7.077200223,7.060022651
0.791340178,0.281103073,12.80444723,12.84555717,12.80709441,12.84827844,12.82142805,12.81936514,12.82760195,12.82089121
0.484270019,0.193037954,8.4305333,8.484282515,8.547526698,8.471506475,8.462454722,8.472744205,8.45754016,8.452032986
0.376324253,0.156542241,6.619147651,6.664830504,6.746037474,6.706305855,6.65425731,6.660514614,6.652568291,6.637420792
0.49596852,0.194363589,8.496827841,8.545511256,8.598361043,8.555203219,8.527423724,8.534173677,8.525542112,8.516301207
0.515016621,0.200967879,8.824586264,8.875064121,8.925271897,8.873412113,8.854680769,8.86239064,8.852018684,8.844777407
0.36981839,0.151458568,6.367378429,6.406060153,6.479084302,6.481896679,6.401605358,6.403258207,6.403820682,6.382851119
0.336465821,0.140767578,5.836643119,5.874154652,5.954609137,5.960443973,5.872073266,5.873365359,5.874532326,5.851647732
0.353066082,0.14691763,6.141785498,6.181751951,6.261171218,6.253902588,6.176925715,6.179650901,6.178197175,6.157772079
0.340493501,0.14071878,5.834489086,5.869115295,5.944368078,5.968586377,5.869274577,5.868584058,5.873427717,5.84833957
0.452341958,0.181032017,7.834874727,7.883501874,7.948167696,7.899830281,7.867287724,7.874552823,7.86488534,7.854325586
0.390352083,0.159737405,6.778026673,6.821261956,6.895162953,6.872370307,6.812145249,6.816586278,6.812027749,6.795320786
0.436803565,0.175373036,7.554080507,7.6006304,7.666578999,7.629140155,7.586801289,7.592872668,7.585384899,7.572700464
0.2923474,0.123184219,4.964437867,4.992627502,5.07185479,5.129843511,5.000177014,4.995787624,5.007385368,4.975713721
0.492207355,0.195308177,8.543289419,8.596698062,8.657293544,8.584388772,8.57482236,8.584783269,8.570202315,8.564652876
0.460996984,0.185275378,8.045234545,8.097483823,8.164940907,8.095262974,8.077882807,8.087463065,8.073527478,8.066134256
0.414071366,0.167820442,7.1791986,7.224350254,7.294508911,7.262850924,7.21264036,7.218063741,7.211732144,7.197259262
0.372940966,0.154171595,6.501718817,6.54437763,6.622206436,6.600778474,6.536471189,6.540746926,6.536461333,6.518782343
0.300018455,0.128634634,5.234414701,5.269631089,5.356759916,5.37219356,5.270992025,5.27120948,5.274296209,5.248501256
0.339291382,0.143701073,5.981865002,6.024056292,6.110395742,6.087599934,6.017948956,6.022338102,6.01777894,5.998741518
0.38472113,0.159227178,6.752437935,6.798400402,6.877715379,6.837315703,6.787242196,6.793580287,6.785500352,6.770822922
0.386342456,0.159030242,6.742804985,6.787205484,6.863856965,6.833338324,6.777283666,6.782555556,6.776451827,6.760565184
0.784528878,0.280739209,12.78601929,12.8310003,12.79990019,12.81624182,12.80392394,12.80453883,12.80780715,12.8040117
0.536102708,0.209046672,9.225379237,9.279578163,9.329328215,9.257090247,9.255204913,9.265138657,9.250691063,9.247058807
0.399754047,0.163239919,6.951804862,6.996474105,7.069850725,7.039366804,6.985766415,6.991048269,6.984951485,6.969672559
0.299765315,0.125538082,5.081296028,5.109691911,5.18718981,5.244840887,5.116758657,5.112413343,5.123943559,5.092654381
0.422146254,0.169838207,7.279481306,7.323627326,7.390153941,7.365748546,7.312419099,7.31706694,7.312185861,7.297139714
0.466130994,0.186170796,8.089836315,8.140570928,8.204473953,8.144829149,8.122019746,8.130520957,8.118591996,8.11013016
0.416367673,0.16930895,7.252942188,7.299874122,7.371938494,7.329543568,7.286581537,7.293167626,7.284688641,7.271714962
0.333608554,0.138623114,5.730431156,5.76506715,5.84221123,5.865496493,5.765506495,5.764909769,5.769566821,5.744285554
0.466935717,0.184100969,7.987549813,8.033054357,8.089299874,8.062154625,8.018836663,8.023826416,8.018397366,8.005751631
0.628694455,0.233715121,10.4510049,10.49713213,10.51015496,10.49964976,10.47562256,10.47897944,10.4768784,10.46945579
0.517875964,0.203552071,8.952539774,9.006885058,9.061813311,8.986359129,8.983152649,8.993415331,8.978324495,8.974277888
0.395820653,0.161617819,6.871350959,6.915066107,6.988158392,6.963086176,6.905319768,6.910012748,6.904998304,6.888837018
0.34493199,0.139223777,5.760856913,5.789047861,5.85393829,5.918582138,5.794394858,5.78934002,5.80226879,5.772133292
0.343853212,0.144255441,6.009567533,6.049867981,6.132274406,6.12176944,6.045148546,6.048214065,6.046113071,6.025687712
0.34097941,0.143694249,5.981636019,6.022648833,6.106851995,6.091570131,6.017454872,6.021033699,6.017977326,5.998041145
0.315253603,0.132052051,5.40436009,5.436799115,5.515823736,5.550392233,5.439841376,5.438006478,5.444920177,5.4173357
0.427351664,0.170713251,7.323080312,7.365616449,7.428434118,7.414660731,7.355534576,7.359038721,7.356284044,7.340094767
0.304009563,0.127858131,5.196278496,5.226990918,5.306626022,5.35046515,5.231945641,5.229097349,5.237865175,5.208563465
0.320114464,0.136534095,5.626277397,5.665491923,5.752827041,5.746040744,5.662673054,5.66531241,5.66395515,5.641963207
0.346610814,0.145450104,6.068812208,6.109911324,6.192701654,6.177598782,6.104409545,6.107974788,6.104954214,6.085251855
0.378189105,0.15670696,6.627411603,6.672181653,6.75158195,6.717740979,6.66229259,6.66791519,6.661146995,6.645319623
0.546131301,0.208609772,9.204421739,9.250723984,9.286508978,9.264457662,9.232524729,9.237044973,9.23263471,9.222942637
0.640973572,0.240531629,10.78882124,10.84188617,10.86142736,10.80950267,10.81406948,10.82191519,10.81153025,10.81004721
0.516488948,0.200354911,8.794373928,8.842452688,8.888847053,8.852035008,8.824010977,8.830096119,8.82273371,8.813605432
0.405346613,0.164251714,7.002190096,7.045291614,7.114913678,7.094849666,7.035658866,7.039820343,7.035807541,7.019430703
0.39235086,0.161186892,6.849821842,6.894954258,6.971008288,6.936717151,6.884169742,6.889855477,6.88299725,6.867874809
0.435240603,0.176013418,7.585642448,7.634715813,7.70467942,7.651410915,7.618845002,7.62662552,7.615971819,7.605271794
0.413227269,0.16780075,7.178170758,7.223859516,7.295012197,7.259920168,7.211736471,7.217530111,7.210511706,7.196446262
0.310946197,0.129240557,5.265075114,5.294130974,5.369518679,5.424498331,5.30017855,5.296133378,5.307129308,5.276697458
0.467936189,0.185756412,8.069463921,8.118018677,8.178329324,8.132416354,8.101212131,8.108231166,8.099048572,8.088885823
0.55270089,0.211238285,9.3348049,9.382518312,9.418518842,9.388558539,9.362865682,9.368247382,9.362255322,9.353890265
0.530948125,0.206452632,9.0967914,9.148682085,9.196554961,9.137962194,9.126452041,9.134905852,9.123187299,9.117547674
0.493542128,0.193149559,8.436646878,8.484259672,8.536248473,8.499415139,8.467167702,8.473231675,8.465865008,8.455691995
0.245457815,0.102566056,3.942005218,3.955926867,4.027648392,4.168078315,3.97735334,3.96400643,3.992092414,3.947573877
0.252074476,0.108147762,4.218405736,4.2403772,4.321742748,4.41314665,4.254804968,4.246763151,4.265043931,4.227194322
0.260223544,0.112347242,4.426563456,4.452406534,4.537056116,4.605509968,4.463260297,4.457707065,4.471397836,4.436900687
0.35937124,0.148069873,6.199160651,6.237385663,6.312609009,6.316926667,6.233749592,6.235229077,6.236092608,6.214450655
0.480069041,0.189426304,8.251693151,8.300178368,8.357081741,8.313136946,8.282921955,8.289740695,8.280951736,8.271087238
0.345978335,0.143557639,5.975202687,6.012462624,6.089965429,6.098564154,6.010193089,6.011196213,6.012915958,5.990106662
0.272933669,0.117970339,4.705401821,4.735189785,4.8219839,4.867611782,4.742217414,4.739144024,4.748269601,4.717317007
0.31687001,0.133054195,5.454012779,5.487601873,5.567821333,5.595470572,5.489616142,5.488530673,5.494060521,5.467448417
0.310781235,0.131327408,5.36824442,5.402128006,5.484426569,5.509480038,5.404151273,5.403340105,5.408350799,5.381797855
0.404794706,0.16538669,7.058271119,7.104316744,7.178276339,7.139905165,7.092248733,7.098388132,7.090713897,7.076689369
0.558132046,0.215897449,9.565516156,9.620012235,9.664177947,9.592890719,9.594468615,9.604322142,9.590064696,9.587314587
